chrom	start	end	name	gene	n_samples	median_depth_mq0	median_depth_mq20	median_retained	min_retained	max_retained	flag	xa_n_lowmapq	xa_n_with_xa	xa_modal_locus	xa_modal_fraction
chr12	121827931	121828069	SETD1B_exon_16	SETD1B	23	1247.7	1247.7	1.000	1.000	1.000	OK				
chr12	121830064	121832655	SETD1B_exon_17	SETD1B	23	1480.8	1480.7	1.000	1.000	1.000	OK				
chr13	28003272	28004173	FLT3_exon_24	FLT3	23	1540.8	1540.8	1.000	1.000	1.000	OK				
chr13	28014443	28014563	FLT3_exon_23	FLT3	23	1001.6	1001.6	1.000	1.000	1.000	OK				
chr13	28015143	28015263	FLT3_exon_22	FLT3	23	1073.8	1073.8	1.000	1.000	1.000	OK				
chr13	28015584	28015704	FLT3_exon_21	FLT3	23	881.5	881.5	1.000	1.000	1.000	OK				
chr13	28018466	28018586	FLT3_exon_20	FLT3	23	1042.5	1042.5	1.000	1.000	1.000	OK				
chr13	28023352	28023472	FLT3_exon_19	FLT3	23	948.6	948.6	1.000	1.000	1.000	OK				
chr13	28024824	28024944	FLT3_exon_18	FLT3	23	1061.9	1061.9	1.000	1.000	1.000	OK				
chr13	28027086	28027240	FLT3_exon_17	FLT3	23	972.9	972.9	1.000	1.000	1.000	OK				
chr13	28028171	28028291	FLT3_exon_16	FLT3	23	917.5	916.7	1.000	0.999	1.000	OK				
chr13	28033877	28033997	FLT3_exon_15	FLT3	23	1038.9	1038.9	1.000	0.999	1.000	OK				
chr13	28034080	28034213	FLT3_exon_14	FLT3	23	1207.4	1207.4	1.000	1.000	1.000	OK				
chr13	28034292	28034412	FLT3_exon_13	FLT3	23	1145.8	1145.8	1.000	1.000	1.000	OK				
chr13	28035493	28035672	FLT3_exon_12	FLT3	23	1405.7	1405.7	1.000	1.000	1.000	OK				
chr13	28035927	28036047	FLT3_exon_11	FLT3	23	1038.8	1038.8	1.000	0.999	1.000	OK				
chr13	28037169	28037289	FLT3_exon_10	FLT3	23	980.7	980.7	1.000	1.000	1.000	OK				
chr13	28048273	28048442	FLT3_exon_9	FLT3	23	1146.6	1146.6	1.000	1.000	1.000	OK				
chr13	28049382	28049536	FLT3_exon_8	FLT3	23	1256.5	1256.5	1.000	1.000	1.000	OK				
chr13	28049633	28049773	FLT3_exon_7	FLT3	23	1220.4	1220.4	1.000	1.000	1.000	OK				
chr13	28050097	28050217	FLT3_exon_6	FLT3	23	1104.7	1104.7	1.000	1.000	1.000	OK				
chr13	28052548	28052668	FLT3_exon_5	FLT3	23	895.3	895.3	1.000	1.000	1.000	OK				
chr13	28057343	28057463	FLT3_exon_4	FLT3	23	796.9	796.9	1.000	1.000	1.000	OK				
chr13	28061865	28062068	FLT3_exon_3	FLT3	23	1502.5	1502.5	1.000	1.000	1.000	OK				
chr13	28070490	28070610	FLT3_exon_2	FLT3	23	914.1	914.1	1.000	1.000	1.000	OK				
chr13	28100460	28100580	FLT3_exon_1	FLT3	23	391.3	391.3	1.000	0.998	1.000	OK				
chr13	108207440	108211295	LIG4_exon_3	LIG4	23	1573.0	1573.0	1.000	1.000	1.000	OK				
chr13	108214515	108214635	LIG4_exon_2	LIG4	23	799.2	799.2	1.000	0.998	1.000	OK				
chr13	108215440	108215560	LIG4_exon_1	LIG4	23	254.8	254.4	1.000	0.997	1.000	OK				
chr14	99169285	99176194	BCL11B_exon_4	BCL11B	23	1465.1	1465.0	1.000	1.000	1.000	OK				
chr14	99231343	99231556	BCL11B_exon_3	BCL11B	23	1202.2	1201.7	1.000	0.999	1.000	OK				
chr14	99257469	99257838	BCL11B_exon_2	BCL11B	23	1496.0	1496.0	1.000	1.000	1.000	OK				
chr14	99271159	99272196	BCL11B_exon_1	BCL11B	23	964.6	964.5	1.000	1.000	1.000	OK				
chr14	104769347	104770419	AKT1_exon_15	AKT1	23	1576.5	1576.5	1.000	1.000	1.000	OK				
chr14	104770737	104770857	AKT1_exon_14	AKT1	23	1036.8	1036.8	1.000	1.000	1.000	OK				
chr14	104772360	104772480	AKT1_exon_13	AKT1	23	1046.7	1045.8	1.000	0.999	1.000	OK				
chr14	104772876	104773091	AKT1_exon_12	AKT1	23	1232.5	1232.0	1.000	0.999	1.000	OK				
chr14	104773253	104773373	AKT1_exon_11	AKT1	23	1308.2	1307.2	1.000	0.999	1.000	OK				
chr14	104773456	104773576	AKT1_exon_10	AKT1	23	1238.9	1238.9	1.000	1.000	1.000	OK				
chr14	104773884	104774004	AKT1_exon_9	AKT1	23	889.0	888.3	1.000	0.999	1.000	OK				
chr14	104774909	104775029	AKT1_exon_8	AKT1	23	1017.2	1017.2	1.000	1.000	1.000	OK				
chr14	104775074	104775206	AKT1_exon_7	AKT1	23	1076.2	1075.9	1.000	0.997	1.000	OK				
chr14	104775650	104775798	AKT1_exon_6	AKT1	23	1175.9	1175.9	1.000	1.000	1.000	OK				
chr14	104776653	104776773	AKT1_exon_5	AKT1	23	925.2	925.2	1.000	0.999	1.000	OK				
chr14	104780090	104780210	AKT1_exon_4	AKT1	23	934.4	934.4	1.000	1.000	1.000	OK				
chr14	104792598	104792718	AKT1_exon_3	AKT1	23	1054.1	1053.4	1.000	0.999	1.000	OK				
chr14	104793125	104793303	AKT1_exon_2	AKT1	23	1079.9	1079.9	1.000	0.999	1.000	OK				
chr14	104795482	104795747	AKT1_exon_1	AKT1	23	43.9	43.9	1.000	1.000	1.000	LOW_DEPTH				
chr15	40695172	40695424	RAD51_exon_1	RAD51	23	1430.1	1430.0	1.000	0.999	1.000	OK				
chr15	40698750	40698870	RAD51_exon_2	RAD51	23	1048.9	1048.9	1.000	1.000	1.000	OK				
chr15	40701062	40701200	RAD51_exon_3	RAD51	23	953.3	953.3	1.000	1.000	1.000	OK				
chr15	40706174	40706294	RAD51_exon_4	RAD51	23	996.4	996.4	1.000	1.000	1.000	OK				
chr15	40709011	40709131	RAD51_exon_5	RAD51	23	1076.7	1076.7	1.000	0.999	1.000	OK				
chr15	40718789	40718909	RAD51_exon_6	RAD51	23	889.5	889.5	1.000	1.000	1.000	OK				
chr15	40728706	40728826	RAD51_exon_7	RAD51	23	890.2	890.2	1.000	1.000	1.000	OK				
chr15	40729508	40729628	RAD51_exon_8	RAD51	23	962.7	962.7	1.000	1.000	1.000	OK				
chr15	40729852	40729972	RAD51_exon_9	RAD51	23	1016.5	1016.5	1.000	1.000	1.000	OK				
chr15	40731053	40732339	RAD51_exon_10	RAD51	23	1563.4	1563.4	1.000	1.000	1.000	OK				
chr15	66386910	66387426	MAP2K1_exon_1	MAP2K1	23	968.5	968.5	1.000	1.000	1.000	OK				
chr15	66435025	66435236	MAP2K1_exon_2	MAP2K1	23	1385.0	1385.0	1.000	0.999	1.000	OK				
chr15	66436744	66436891	MAP2K1_exon_3	MAP2K1	23	1082.4	1082.4	1.000	1.000	1.000	OK				
chr15	66443247	66443367	MAP2K1_exon_4	MAP2K1	23	1115.4	1115.4	1.000	1.000	1.000	OK				
chr15	66444615	66444735	MAP2K1_exon_5	MAP2K1	23	900.3	900.3	1.000	1.000	1.000	OK				
chr15	66481755	66481875	MAP2K1_exon_6	MAP2K1	23	974.0	974.0	1.000	1.000	1.000	OK				
chr15	66484988	66485190	MAP2K1_exon_7	MAP2K1	23	1267.6	1267.6	1.000	0.998	1.000	OK				
chr15	66487223	66487343	MAP2K1_exon_8	MAP2K1	23	1095.7	1095.7	1.000	1.000	1.000	OK				
chr15	66489210	66489330	MAP2K1_exon_9	MAP2K1	23	1062.5	1062.5	1.000	0.999	1.000	OK				
chr15	66489666	66489786	MAP2K1_exon_10	MAP2K1	23	1006.1	1006.1	1.000	1.000	1.000	OK				
chr15	66490500	66491543	MAP2K1_exon_11	MAP2K1	23	1489.5	1489.5	1.000	0.996	1.000	OK				
chr15	89305910	89306030	FANCI_intron31	FANCI_intron31	23	703.5	703.5	1.000	1.000	1.000	OK				
chr15	90088585	90088746	IDH2_exon_4	IDH2	23	1096.0	1096.0	1.000	1.000	1.000	OK				
chr16	14435699	14436771	PARN_exon_24	PARN	23	1621.3	1621.3	1.000	0.998	1.000	OK				
chr16	14446886	14447080	PARN_exon_23	PARN	23	1380.3	1380.3	1.000	1.000	1.000	OK				
chr16	14482636	14482826	PARN_exon_22	PARN	23	1336.0	1336.0	1.000	1.000	1.000	OK				
chr16	14552019	14552139	PARN_exon_21	PARN	23	982.8	982.8	1.000	1.000	1.000	OK				
chr16	14554041	14554161	PARN_exon_20	PARN	23	987.6	987.6	1.000	1.000	1.000	OK				
chr16	14555594	14555714	PARN_exon_19	PARN	23	653.6	653.6	1.000	1.000	1.000	OK				
chr16	14580824	14580944	PARN_exon_18	PARN	23	836.4	836.4	1.000	1.000	1.000	OK				
chr16	14582174	14582294	PARN_exon_17	PARN	23	1000.1	1000.1	1.000	1.000	1.000	OK				
chr16	14584319	14584439	PARN_exon_16	PARN	23	941.1	941.1	1.000	1.000	1.000	OK				
chr16	14584673	14584793	PARN_exon_15	PARN	23	802.6	802.6	1.000	1.000	1.000	OK				
chr16	14586288	14586408	PARN_exon_14	PARN	23	1036.3	1036.3	1.000	1.000	1.000	OK				
chr16	14593278	14593398	PARN_exon_13	PARN	23	930.6	930.6	1.000	1.000	1.000	OK				
chr16	14599845	14599965	PARN_exon_12	PARN	23	903.4	903.4	1.000	1.000	1.000	OK				
chr16	14604107	14604227	PARN_exon_11	PARN	23	1037.2	1037.2	1.000	1.000	1.000	OK				
chr16	14606459	14606579	PARN_exon_10	PARN	23	663.4	663.4	1.000	1.000	1.000	OK				
chr16	14608236	14608356	PARN_exon_9	PARN	23	711.1	711.1	1.000	1.000	1.000	OK				
chr16	14609010	14609130	PARN_exon_8	PARN	23	911.8	911.8	1.000	1.000	1.000	OK				
chr16	14610642	14610808	PARN_exon_7	PARN	23	1303.6	1303.6	1.000	1.000	1.000	OK				
chr16	14617575	14617695	PARN_exon_6	PARN	23	988.9	988.9	1.000	1.000	1.000	OK				
chr16	14627096	14627216	PARN_exon_5	PARN	23	1236.3	1236.3	1.000	1.000	1.000	OK				
chr16	14627227	14627347	PARN_exon_4	PARN	23	1301.1	1301.1	1.000	1.000	1.000	OK				
chr16	14628136	14628256	PARN_exon_3	PARN	23	1045.2	1045.2	1.000	1.000	1.000	OK				
chr16	14629577	14629697	PARN_exon_2	PARN	23	962.3	962.3	1.000	1.000	1.000	OK				
chr16	14630105	14630259	PARN_exon_1	PARN	23	792.0	792.0	1.000	1.000	1.000	OK				
chr16	67562524	67562723	CTCF_exon_1	CTCF	23	316.6	316.5	1.000	0.996	1.000	OK				
chr16	67571144	67571264	CTCF_exon_2	CTCF	23	1162.9	1162.9	1.000	1.000	1.000	OK				
chr16	67610822	67611612	CTCF_exon_3	CTCF	23	1797.2	1797.2	1.000	1.000	1.000	OK				
chr16	67611949	67612120	CTCF_exon_4	CTCF	23	1235.8	1235.8	1.000	1.000	1.000	OK				
chr16	67616743	67616877	CTCF_exon_5	CTCF	23	998.5	998.5	1.000	1.000	1.000	OK				
chr16	67620695	67620815	CTCF_exon_6	CTCF	23	1084.8	1084.8	1.000	1.000	1.000	OK				
chr16	67621440	67621590	CTCF_exon_7	CTCF	23	1160.5	1160.5	1.000	1.000	1.000	OK				
chr16	67626553	67626714	CTCF_exon_8	CTCF	23	1041.6	1041.6	1.000	1.000	1.000	OK				
chr16	67628368	67628551	CTCF_exon_9	CTCF	23	1520.1	1520.1	1.000	1.000	1.000	OK				
chr16	67629396	67629532	CTCF_exon_10	CTCF	23	977.6	977.6	1.000	1.000	1.000	OK				
chr16	67636688	67636850	CTCF_exon_11	CTCF	23	1085.9	1085.9	1.000	1.000	1.000	OK				
chr16	67637686	67639176	CTCF_exon_12	CTCF	23	1989.1	1989.1	1.000	1.000	1.000	OK				
chr16	81779289	81779423	PLCG2_exon_1	PLCG2	23	415.0	415.0	1.000	1.000	1.000	OK				
chr16	81785941	81786181	PLCG2_exon_2	PLCG2	23	1405.9	1405.9	1.000	1.000	1.000	OK				
chr16	81854442	81854586	PLCG2_exon_3	PLCG2	23	1146.8	1146.8	1.000	1.000	1.000	OK				
chr16	81858246	81858366	PLCG2_exon_4	PLCG2	23	1027.7	1027.7	1.000	1.000	1.000	OK				
chr16	81859110	81859230	PLCG2_exon_5	PLCG2	23	910.6	910.6	1.000	1.000	1.000	OK				
chr16	81869179	81869299	PLCG2_exon_6	PLCG2	23	1058.3	1058.3	1.000	1.000	1.000	OK				
chr16	81870846	81870966	PLCG2_exon_7	PLCG2	23	766.9	766.9	1.000	1.000	1.000	OK				
chr16	81880876	81880996	PLCG2_exon_8	PLCG2	23	994.4	994.4	1.000	1.000	1.000	OK				
chr16	81883223	81883343	PLCG2_exon_9	PLCG2	23	1006.0	1006.0	1.000	1.000	1.000	OK				
chr16	81889168	81889288	PLCG2_exon_10	PLCG2	23	1053.9	1053.9	1.000	1.000	1.000	OK				
chr16	81891469	81891589	PLCG2_exon_11	PLCG2	23	949.8	949.8	1.000	1.000	1.000	OK				
chr16	81893691	81893811	PLCG2_exon_12	PLCG2	23	903.7	903.7	1.000	1.000	1.000	OK				
chr16	81895805	81895925	PLCG2_exon_13	PLCG2	23	787.4	787.4	1.000	1.000	1.000	OK				
chr16	81900610	81900779	PLCG2_exon_14	PLCG2	23	1349.4	1349.4	1.000	0.999	1.000	OK				
chr16	81905393	81905513	PLCG2_exon_15	PLCG2	23	1059.3	1059.3	1.000	1.000	1.000	OK				
chr16	81907660	81907780	PLCG2_exon_16	PLCG2	23	897.6	897.6	1.000	1.000	1.000	OK				
chr16	81908414	81908590	PLCG2_exon_17	PLCG2	23	1198.9	1198.9	1.000	0.999	1.000	OK				
chr16	81910518	81910719	PLCG2_exon_18	PLCG2	23	1319.5	1319.5	1.000	0.999	1.000	OK				
chr16	81912595	81912715	PLCG2_exon_19	PLCG2	23	980.6	980.6	1.000	0.999	1.000	OK				
chr16	81919482	81919663	PLCG2_exon_20	PLCG2	23	1387.7	1387.7	1.000	1.000	1.000	OK				
chr16	81921193	81921313	PLCG2_exon_21	PLCG2	23	915.1	915.1	1.000	1.000	1.000	OK				
chr16	81923478	81923598	PLCG2_exon_22	PLCG2	23	1028.3	1028.3	1.000	1.000	1.000	OK				
chr16	81927066	81927186	PLCG2_exon_23	PLCG2	23	856.2	856.2	1.000	1.000	1.000	OK				
chr16	81928556	81928676	PLCG2_exon_24	PLCG2	23	1006.6	1006.6	1.000	1.000	1.000	OK				
chr16	81931495	81931653	PLCG2_exon_25	PLCG2	23	1297.1	1297.1	1.000	1.000	1.000	OK				
chr16	81934413	81934533	PLCG2_exon_26	PLCG2	23	935.6	935.6	1.000	1.000	1.000	OK				
chr16	81936167	81936377	PLCG2_exon_27	PLCG2	23	1241.1	1241.1	1.000	1.000	1.000	OK				
chr16	81937756	81937902	PLCG2_exon_28	PLCG2	23	1076.6	1076.6	1.000	1.000	1.000	OK				
chr16	81938796	81938916	PLCG2_exon_29	PLCG2	23	789.0	789.0	1.000	1.000	1.000	OK				
chr16	81939890	81940058	PLCG2_exon_30	PLCG2	23	1391.9	1391.9	1.000	0.999	1.000	OK				
chr16	81946145	81946265	PLCG2_exon_31	PLCG2	23	1018.4	1018.4	1.000	1.000	1.000	OK				
chr16	81956693	81956878	PLCG2_exon_32	PLCG2	23	1319.6	1319.6	1.000	1.000	1.000	OK				
chr16	81957954	81962684	PLCG2_exon_33	PLCG2	23	1818.0	1817.9	1.000	1.000	1.000	OK				
chr17	1650627	1650955	PRPF8_exon_43	PRPF8	23	1290.4	1290.4	1.000	1.000	1.000	OK				
chr17	1651106	1651309	PRPF8_exon_42	PRPF8	23	1522.7	1522.7	1.000	1.000	1.000	OK				
chr17	1651412	1651552	PRPF8_exon_41	PRPF8	23	1336.3	1336.3	1.000	0.999	1.000	OK				
chr17	1651646	1651787	PRPF8_exon_40	PRPF8	23	1161.0	1161.0	1.000	0.999	1.000	OK				
chr17	1653540	1653682	PRPF8_exon_39	PRPF8	23	1370.3	1370.3	1.000	1.000	1.000	OK				
chr17	1653775	1654015	PRPF8_exon_38	PRPF8	23	1628.5	1628.5	1.000	1.000	1.000	OK				
chr17	1655348	1655542	PRPF8_exon_37	PRPF8	23	1242.5	1242.5	1.000	1.000	1.000	OK				
chr17	1656390	1656564	PRPF8_exon_36	PRPF8	23	1270.9	1270.9	1.000	1.000	1.000	OK				
chr17	1656643	1656763	PRPF8_exon_35	PRPF8	23	1086.0	1085.0	1.000	0.999	1.000	OK				
chr17	1658255	1658375	PRPF8_exon_34	PRPF8	23	1076.2	1076.2	1.000	1.000	1.000	OK				
chr17	1658524	1658762	PRPF8_exon_33	PRPF8	23	1513.3	1513.3	1.000	1.000	1.000	OK				
chr17	1659355	1659547	PRPF8_exon_32	PRPF8	23	1311.7	1311.7	1.000	1.000	1.000	OK				
chr17	1659839	1660000	PRPF8_exon_31	PRPF8	23	1510.3	1510.3	1.000	1.000	1.000	OK				
chr17	1660430	1660577	PRPF8_exon_30	PRPF8	23	1140.7	1140.7	1.000	0.999	1.000	OK				
chr17	1660701	1660821	PRPF8_exon_29	PRPF8	23	1275.2	1275.2	1.000	1.000	1.000	OK				
chr17	1660991	1661161	PRPF8_exon_28	PRPF8	23	1465.1	1465.1	1.000	1.000	1.000	OK				
chr17	1661269	1661405	PRPF8_exon_27	PRPF8	23	1405.3	1404.8	1.000	1.000	1.000	OK				
chr17	1661609	1661789	PRPF8_exon_26	PRPF8	23	1601.6	1601.6	1.000	0.999	1.000	OK				
chr17	1661904	1662152	PRPF8_exon_25	PRPF8	23	1361.3	1361.3	1.000	1.000	1.000	OK				
chr17	1673077	1673197	PRPF8_exon_24	PRPF8	23	1166.0	1166.0	1.000	1.000	1.000	OK				
chr17	1673355	1673566	PRPF8_exon_23	PRPF8	23	1634.3	1634.3	1.000	0.999	1.000	OK				
chr17	1673744	1673891	PRPF8_exon_22	PRPF8	23	1098.0	1098.0	1.000	1.000	1.000	OK				
chr17	1674440	1674679	PRPF8_exon_21	PRPF8	23	1442.3	1442.3	1.000	1.000	1.000	OK				
chr17	1675150	1675338	PRPF8_exon_20	PRPF8	23	1430.9	1430.9	1.000	1.000	1.000	OK				
chr17	1675618	1675811	PRPF8_exon_19	PRPF8	23	1610.6	1610.6	1.000	1.000	1.000	OK				
chr17	1675929	1676049	PRPF8_exon_18	PRPF8	23	1190.0	1190.0	1.000	1.000	1.000	OK				
chr17	1676205	1676369	PRPF8_exon_17	PRPF8	23	1316.7	1316.7	1.000	1.000	1.000	OK				
chr17	1676503	1676710	PRPF8_exon_16	PRPF8	23	1478.2	1477.6	1.000	1.000	1.000	OK				
chr17	1676974	1677171	PRPF8_exon_15	PRPF8	23	1446.7	1446.7	1.000	1.000	1.000	OK				
chr17	1677568	1677688	PRPF8_exon_14	PRPF8	23	885.7	885.7	1.000	0.999	1.000	OK				
chr17	1678516	1678651	PRPF8_exon_13	PRPF8	23	1215.4	1215.4	1.000	1.000	1.000	OK				
chr17	1678760	1678880	PRPF8_exon_12	PRPF8	23	1512.0	1512.0	1.000	1.000	1.000	OK				
chr17	1679015	1679205	PRPF8_exon_11	PRPF8	23	1635.5	1635.5	1.000	1.000	1.000	OK				
chr17	1679289	1679409	PRPF8_exon_10	PRPF8	23	1217.5	1217.5	1.000	0.999	1.000	OK				
chr17	1679607	1679798	PRPF8_exon_9	PRPF8	23	1420.2	1420.2	1.000	1.000	1.000	OK				
chr17	1680717	1680837	PRPF8_exon_8	PRPF8	23	1142.8	1142.8	1.000	1.000	1.000	OK				
chr17	1680930	1681050	PRPF8_exon_7	PRPF8	23	1078.2	1078.2	1.000	1.000	1.000	OK				
chr17	1681476	1681689	PRPF8_exon_6	PRPF8	23	1282.0	1282.0	1.000	1.000	1.000	OK				
chr17	1681818	1682037	PRPF8_exon_5	PRPF8	23	1629.2	1629.2	1.000	1.000	1.000	OK				
chr17	1682127	1682292	PRPF8_exon_4	PRPF8	23	1318.8	1318.8	1.000	1.000	1.000	OK				
chr17	1683531	1683700	PRPF8_exon_3	PRPF8	23	1363.7	1363.7	1.000	1.000	1.000	OK				
chr17	1684465	1684585	PRPF8_exon_2	PRPF8	23	822.7	821.8	1.000	0.999	1.000	OK				
chr17	1684777	1684897	PRPF8_exon_1	PRPF8	23	1018.9	1018.9	1.000	0.998	1.000	OK				
chr17	7668419	7669689	TP53_exon_11	TP53	23	1468.4	1468.2	1.000	1.000	1.000	OK				
chr17	7670600	7670720	TP53_exon_10	TP53	23	966.8	966.8	1.000	1.000	1.000	OK				
chr17	7673512	7673632	TP53_exon_9	TP53	23	1289.9	1289.9	1.000	1.000	1.000	OK				
chr17	7673699	7673836	TP53_exon_8	TP53	23	1291.2	1291.2	1.000	1.000	1.000	OK				
chr17	7674174	7674294	TP53_exon_7	TP53	23	945.3	945.3	1.000	1.000	1.000	OK				
chr17	7674853	7674973	TP53_exon_6	TP53	23	1316.6	1315.7	1.000	0.999	1.000	OK				
chr17	7675051	7675235	TP53_exon_5	TP53	23	1411.6	1411.6	1.000	1.000	1.000	OK				
chr17	7675992	7676271	TP53_exon_4	TP53	23	1480.1	1480.0	1.000	1.000	1.000	OK				
chr17	7676344	7676464	TP53_exon_3	TP53	23	979.2	977.8	1.000	0.999	1.000	OK				
chr17	7676516	7676636	TP53_exon_2	TP53	23	822.1	822.1	1.000	0.999	1.000	OK				
chr17	7687372	7687492	TP53_exon_1	TP53	23	865.6	865.6	1.000	1.000	1.000	OK				
chr17	7834215	7834349	KDM6B_exon_1	KDM6B	23	453.0	453.0	1.000	1.000	1.000	OK				
chr17	7839903	7840023	KDM6B_exon_2	KDM6B	23	851.0	851.0	1.000	1.000	1.000	OK				
chr17	7844899	7845019	KDM6B_exon_3	KDM6B	23	1008.6	1008.6	1.000	0.999	1.000	OK				
chr17	7845312	7845455	KDM6B_exon_4	KDM6B	23	1148.1	1148.0	1.000	1.000	1.000	OK				
chr17	7845548	7845690	KDM6B_exon_5	KDM6B	23	1176.5	1176.5	1.000	1.000	1.000	OK				
chr17	7845871	7845991	KDM6B_exon_6	KDM6B	23	846.3	846.3	1.000	1.000	1.000	OK				
chr17	7846076	7846296	KDM6B_exon_7	KDM6B	23	1057.0	1057.0	1.000	0.999	1.000	OK				
chr17	7846396	7846516	KDM6B_exon_8	KDM6B	23	1052.3	1051.8	1.000	0.999	1.000	OK				
chr17	7846577	7846739	KDM6B_exon_9	KDM6B	23	1374.0	1374.0	1.000	1.000	1.000	OK				
chr17	7846817	7847015	KDM6B_exon_10	KDM6B	23	801.5	799.9	0.999	0.996	1.000	OK				
chr17	7847103	7847451	KDM6B_exon_11	KDM6B	23	975.5	975.0	1.000	0.999	1.000	OK				
chr17	7847544	7849727	KDM6B_exon_12	KDM6B	23	950.8	950.6	1.000	0.999	1.000	OK				
chr17	7849822	7849942	KDM6B_exon_13	KDM6B	23	863.1	863.1	1.000	0.999	1.000	OK				
chr17	7850063	7850183	KDM6B_exon_14	KDM6B	23	1057.6	1057.6	1.000	0.999	1.000	OK				
chr17	7851019	7851225	KDM6B_exon_15	KDM6B	23	1451.6	1451.6	1.000	1.000	1.000	OK				
chr17	7851311	7851431	KDM6B_exon_16	KDM6B	23	1592.2	1592.2	1.000	1.000	1.000	OK				
chr17	7851436	7851556	KDM6B_exon_17	KDM6B	23	1508.2	1508.2	1.000	0.999	1.000	OK				
chr17	7851646	7851795	KDM6B_exon_18	KDM6B	23	1159.0	1159.0	1.000	0.999	1.000	OK				
chr17	7851946	7852066	KDM6B_exon_19	KDM6B	23	1435.7	1435.7	1.000	1.000	1.000	OK				
chr17	7852147	7852335	KDM6B_exon_20	KDM6B	23	1479.0	1478.9	1.000	1.000	1.000	OK				
chr17	7852493	7852635	KDM6B_exon_21	KDM6B	23	1166.9	1166.9	1.000	1.000	1.000	OK				
chr17	7853001	7853121	KDM6B_exon_22	KDM6B	23	1181.4	1181.4	1.000	0.999	1.000	OK				
chr17	7853208	7853379	KDM6B_exon_23	KDM6B	23	1340.0	1340.0	1.000	1.000	1.000	OK				
chr17	7853496	7854795	KDM6B_exon_24	KDM6B	23	1075.8	1075.8	1.000	1.000	1.000	OK				
chr17	31094975	31095368	NF1_exon_1	NF1	23	645.6	645.6	1.000	0.999	1.000	OK				
chr17	31155981	31156125	NF1_exon_2	NF1	23	825.0	825.0	1.000	1.000	1.000	OK				
chr17	31159002	31159122	NF1_exon_3	NF1	23	650.4	650.4	1.000	1.000	1.000	OK				
chr17	31163184	31163375	NF1_exon_4	NF1	23	1559.8	1559.8	1.000	1.000	1.000	OK				
chr17	31169882	31170002	NF1_exon_5	NF1	23	653.0	653.0	1.000	1.000	1.000	OK				
chr17	31181389	31181509	NF1_exon_6	NF1	23	953.2	953.2	1.000	1.000	1.000	OK				
chr17	31181677	31181797	NF1_exon_7	NF1	23	605.0	605.0	1.000	1.000	1.000	OK				
chr17	31182506	31182664	NF1_exon_8	NF1	23	1193.2	1193.2	1.000	1.000	1.000	OK				
chr17	31200420	31200594	NF1_exon_9	NF1	23	1120.3	1120.3	1.000	0.999	1.000	OK				
chr17	31201036	31201156	NF1_exon_10	NF1	23	904.9	904.9	1.000	0.998	1.000	OK				
chr17	31201386	31201506	NF1_exon_11	NF1	23	751.3	751.3	1.000	0.999	1.000	OK				
chr17	31206238	31206370	NF1_exon_12	NF1	23	967.3	967.3	1.000	0.999	1.000	OK				
chr17	31214449	31214584	NF1_exon_13	NF1	23	731.4	731.4	1.000	0.999	1.000	OK				
chr17	31219000	31219120	NF1_exon_14	NF1	23	1115.4	1115.4	1.000	1.000	1.000	OK				
chr17	31221849	31221969	NF1_exon_15	NF1	23	687.7	687.7	1.000	0.997	1.000	OK				
chr17	31223444	31223564	NF1_exon_16	NF1	23	873.0	873.0	1.000	1.000	1.000	OK				
chr17	31225093	31225249	NF1_exon_17	NF1	23	981.9	981.9	1.000	1.000	1.000	OK				
chr17	31226433	31226683	NF1_exon_18	NF1	23	922.8	922.8	1.000	0.998	1.000	OK				
chr17	31227198	31227318	NF1_exon_19	NF1	23	620.3	620.2	1.000	0.998	1.000	OK				
chr17	31227521	31227641	NF1_exon_20	NF1	23	890.7	890.7	1.000	0.998	1.000	OK				
chr17	31229023	31229464	NF1_exon_21	NF1	23	1203.6	1202.5	0.999	0.994	1.000	OK				
chr17	31229833	31229973	NF1_exon_22	NF1	23	827.1	825.0	0.996	0.981	0.999	OK				
chr17	31230259	31230379	NF1_exon_23	NF1	23	767.2	767.2	1.000	0.999	1.000	OK				
chr17	31230807	31230927	NF1_exon_24	NF1	23	673.2	635.4	0.889	0.761	0.962	OK				
chr17	31232070	31232190	NF1_exon_25	NF1	23	615.9	615.5	0.999	0.998	1.000	OK				
chr17	31232698	31232880	NF1_exon_26	NF1	23	1210.7	1210.7	1.000	1.000	1.000	OK				
chr17	31233000	31233212	NF1_exon_27	NF1	23	1551.5	1551.5	1.000	1.000	1.000	OK				
chr17	31235609	31235771	NF1_exon_28	NF1	23	1156.5	1156.5	1.000	1.000	1.000	OK				
chr17	31235902	31236022	NF1_exon_29	NF1	23	925.0	925.0	1.000	0.998	1.000	OK				
chr17	31248982	31249118	NF1_exon_30	NF1	23	1085.9	1085.9	1.000	1.000	1.000	OK				
chr17	31252896	31253016	NF1_exon_31	NF1	23	772.7	772.7	1.000	1.000	1.000	OK				
chr17	31258342	31258501	NF1_exon_32	NF1	23	1121.1	1121.1	1.000	0.998	1.000	OK				
chr17	31259025	31259145	NF1_exon_33	NF1	23	870.9	870.9	1.000	0.998	1.000	OK				
chr17	31260367	31260514	NF1_exon_34	NF1	23	986.1	986.1	1.000	1.000	1.000	OK				
chr17	31261709	31261856	NF1_exon_35	NF1	23	1023.2	1023.2	1.000	0.999	1.000	OK				
chr17	31265222	31265342	NF1_exon_36	NF1	23	778.4	778.4	1.000	1.000	1.000	OK				
