chromosome	start	end	gene	mean_log2	stdev_log2	n_samples	is_noisy
chr1	221030661	221030781	bb.chr1.221030661	-0.057410	0.217444	23	False
chr1	221692916	221693036	bb.chr1.221692916	-0.024990	0.119678	23	False
chr1	222742747	222742867	bb.chr1.222742747	0.005993	0.151735	23	False
chr1	223344744	223344864	bb.chr1.223344744	-0.027236	0.065963	23	False
chr1	224175608	224175728	bb.chr1.224175608	-0.041965	0.122576	23	False
chr1	225689947	225690067	bb.chr1.225689947	0.010660	0.107317	23	False
chr1	226484256	226484376	bb.chr1.226484256	0.089353	0.120925	23	False
chr1	228348796	228348916	bb.chr1.228348796	-0.006405	0.078112	23	False
chr1	229065160	229065280	bb.chr1.229065160	-0.020344	0.075111	23	False
chr1	229715604	229715724	bb.chr1.229715604	-0.011041	0.111632	23	False
chr1	230716310	230716430	bb.chr1.230716310	-0.013466	0.079836	23	False
chr1	231363754	231364029	EGLN1_exon_5	-0.038703	0.121334	23	False
chr1	231364029	231364305	EGLN1_exon_5	0.018847	0.080360	23	False
chr1	231364305	231364581	EGLN1_exon_5	0.052608	0.057476	23	False
chr1	231364581	231364857	EGLN1_exon_5	0.005734	0.106746	23	False
chr1	231364857	231365133	EGLN1_exon_5	0.016565	0.066074	23	False
chr1	231365133	231365409	EGLN1_exon_5	0.002110	0.082120	23	False
chr1	231365661	231365932	EGLN1_exon_5	-0.137961	0.564064	23	True
chr1	231365932	231366203	EGLN1_exon_5	0.018908	0.163012	23	False
chr1	231366203	231366474	EGLN1_exon_5	-0.066062	0.065498	23	False
chr1	231367517	231367637	EGLN1_exon_4	-0.050119	0.086367	23	False
chr1	231370560	231370697	EGLN1_exon_3	0.044775	0.077681	23	False
chr1	231373978	231374098	EGLN1_exon_2	-0.011557	0.098541	23	False
chr1	231400074	231400194	bb.chr1.231400074	0.144703	0.436377	23	True
chr1	231420996	231421254	EGLN1_exon_1	0.075141	0.075845	23	False
chr1	231421254	231421512	EGLN1_exon_1	0.056977	0.121205	23	False
chr1	231421512	231421770	EGLN1_exon_1	0.081036	0.125940	23	False
chr1	231421770	231422028	EGLN1_exon_1	0.057897	0.150434	23	False
chr1	231422028	231422286	EGLN1_exon_1	0.052282	0.134112	23	False
chr1	232392152	232392272	bb.chr1.232392152	-0.331719	0.990006	23	True
chr1	233087017	233087137	bb.chr1.233087017	-0.030509	0.077694	23	False
chr1	234028245	234028365	bb.chr1.234028245	0.122218	0.098913	23	False
chr1	234726061	234726181	bb.chr1.234726061	-0.009003	0.076222	23	False
chr1	235457658	235457778	bb.chr1.235457658	-0.050353	0.335337	23	True
chr1	236410907	236411027	bb.chr1.236410907	0.015017	0.099405	23	False
chr1	237307721	237307841	bb.chr1.237307721	0.054525	0.145835	23	False
chr1	239052497	239052617	bb.chr1.239052497	-0.053345	0.286003	23	False
chr1	240361220	240361340	bb.chr1.240361220	0.046882	0.096864	23	False
chr1	241701354	241701474	bb.chr1.241701354	0.004078	0.263155	23	False
chr1	242383011	242383131	bb.chr1.242383011	-0.010247	0.096023	23	False
chr1	243159250	243159370	bb.chr1.243159250	-0.462537	1.099113	14	True
chr1	244728310	244728430	bb.chr1.244728310	0.069103	0.081105	23	False
chr1	245386600	245386720	bb.chr1.245386600	0.017040	0.102456	23	False
chr1	246947700	246947820	bb.chr1.246947700	-0.039047	0.165499	23	False
chr1	248360900	248361020	bb.chr1.248360900	-0.022039	0.102046	23	False
chr2	615950	616070	bb.chr2.615950	0.136964	0.073382	23	False
chr2	2113038	2113158	bb.chr2.2113038	-0.004007	0.071560	23	False
chr2	2751505	2751625	bb.chr2.2751505	-0.003159	0.083016	23	False
chr2	3724688	3724808	bb.chr2.3724688	0.050484	0.157003	23	False
chr2	4852990	4853110	bb.chr2.4852990	-0.184913	0.710581	23	True
chr2	5363007	5363127	bb.chr2.5363007	-0.029505	0.146205	23	False
chr2	5987017	5987137	bb.chr2.5987017	0.007523	0.267266	23	False
chr2	7210302	7210422	bb.chr2.7210302	-0.002380	0.077134	23	False
chr2	7861391	7861511	bb.chr2.7861391	-0.020802	0.100599	23	False
chr2	9139202	9139322	bb.chr2.9139202	0.015733	0.088246	23	False
chr2	10873496	10873616	bb.chr2.10873496	0.006339	0.092451	23	False
chr2	11800633	11800753	bb.chr2.11800633	-0.030426	0.098551	23	False
chr2	12420996	12421116	bb.chr2.12420996	0.109529	0.107791	23	False
chr2	13339814	13339934	bb.chr2.13339814	-0.030868	0.110766	23	False
chr2	13941720	13941840	bb.chr2.13941720	-0.160187	0.401335	23	True
chr2	15166677	15166797	bb.chr2.15166677	0.009781	0.129908	23	False
chr2	15772742	15772862	bb.chr2.15772742	-0.010211	0.102556	23	False
chr2	15940548	15940742	MYCN_exon_1	-0.120926	0.100102	23	False
chr2	15941946	15942248	MYCN_exon_2	0.004698	0.077741	23	False
chr2	15942248	15942550	MYCN_exon_2	-0.002109	0.118304	23	False
chr2	15942550	15942853	MYCN_exon_2	-0.010557	0.176873	23	False
chr2	15945491	15945743	MYCN_exon_3	0.000153	0.059277	23	False
chr2	15945743	15945995	MYCN_exon_3	0.050841	0.093245	23	False
chr2	15945995	15946247	MYCN_exon_3	0.004279	0.071530	23	False
chr2	15946247	15946499	MYCN_exon_3	-0.027817	0.051381	23	False
chr2	15946499	15946751	MYCN_exon_3	0.014282	0.105447	23	False
chr2	15946751	15947003	MYCN_exon_3	-0.050618	0.540388	23	True
chr2	16809926	16810046	bb.chr2.16809926	-0.006000	0.087136	23	False
chr2	17864911	17865031	bb.chr2.17864911	0.006008	0.259534	23	False
chr2	19346974	19347094	bb.chr2.19346974	0.004228	0.111445	23	False
chr2	20006594	20006714	bb.chr2.20006594	0.107457	0.104693	23	False
chr2	20626846	20626966	bb.chr2.20626846	-0.013346	0.083458	23	False
chr2	21231790	21231910	bb.chr2.21231790	-0.047779	0.272481	23	False
chr2	22329765	22329885	bb.chr2.22329765	-0.029523	0.190708	23	False
chr2	23642978	23643098	bb.chr2.23642978	0.021711	0.143996	23	False
chr2	24433698	24433818	bb.chr2.24433698	0.035294	0.160684	23	False
chr2	25227872	25228216	DNMT3A_exon_23	-0.026517	0.064391	23	False
chr2	25228364	25228636	DNMT3A_exon_23	0.024420	0.072338	23	False
chr2	25228636	25228908	DNMT3A_exon_23	-0.009598	0.080508	23	False
chr2	25228908	25229180	DNMT3A_exon_23	-0.040080	0.069986	23	False
chr2	25229180	25229453	DNMT3A_exon_23	0.016869	0.058040	23	False
chr2	25229453	25229725	DNMT3A_exon_23	0.032441	0.069924	23	False
chr2	25229725	25229997	DNMT3A_exon_23	0.014844	0.056208	23	False
chr2	25229997	25230270	DNMT3A_exon_23	0.064656	0.102833	23	False
chr2	25230270	25230542	DNMT3A_exon_23	-0.060334	0.094414	23	False
chr2	25230542	25230814	DNMT3A_exon_23	-0.013103	0.140428	23	False
chr2	25230814	25231087	DNMT3A_exon_23	0.024622	0.104695	23	False
chr2	25231087	25231359	DNMT3A_exon_23	0.019794	0.087333	23	False
chr2	25231359	25231631	DNMT3A_exon_23	0.010728	0.079986	23	False
chr2	25231631	25231903	DNMT3A_exon_23	-0.003086	0.066986	23	False
chr2	25231903	25232176	DNMT3A_exon_23	-0.000313	0.072872	23	False
chr2	25232176	25232448	DNMT3A_exon_23	0.008139	0.122824	23	False
chr2	25232448	25232720	DNMT3A_exon_23	-0.004769	0.063072	23	False
chr2	25232720	25232993	DNMT3A_exon_23	0.004043	0.075757	23	False
chr2	25232993	25233265	DNMT3A_exon_23	-0.007427	0.066374	23	False
chr2	25233265	25233537	DNMT3A_exon_23	0.035162	0.085791	23	False
chr2	25233537	25233810	DNMT3A_exon_23	0.151694	0.104257	23	False
chr2	25233823	25234121	DNMT3A_exon_23	0.137338	0.084850	23	False
chr2	25234121	25234419	DNMT3A_exon_23	0.018457	0.051548	23	False
chr2	25235704	25235824	DNMT3A_exon_22	-0.024295	0.082085	23	False
chr2	25236928	25237048	DNMT3A_exon_21	-0.009015	0.074249	23	False
chr2	25239119	25239239	DNMT3A_exon_20	-0.011307	0.095649	23	False
chr2	25240300	25240449	DNMT3A_exon_19	-0.062522	0.054262	23	False
chr2	25240623	25240743	DNMT3A_exon_18	-0.007029	0.096180	23	False
chr2	25241560	25241706	DNMT3A_exon_17	-0.013572	0.101015	23	False
chr2	25243892	25244012	DNMT3A_exon_16	-0.092307	0.095672	23	False
chr2	25244153	25244337	DNMT3A_exon_15	0.092219	0.069159	23	False
chr2	25244534	25244654	DNMT3A_exon_14	0.030804	0.099957	23	False
chr2	25245228	25245348	DNMT3A_exon_13	0.022920	0.123556	23	False
chr2	25245944	25246064	DNMT3A_exon_12	0.045996	0.069714	23	False
chr2	25246158	25246308	DNMT3A_exon_11	0.050779	0.058718	23	False
chr2	25246618	25246775	DNMT3A_exon_10	-0.005954	0.107371	23	False
chr2	25247043	25247163	DNMT3A_exon_9	0.012739	0.130693	23	False
chr2	25247589	25247748	DNMT3A_exon_8	-0.030716	0.065415	23	False
chr2	25248035	25248251	DNMT3A_exon_7	0.059698	0.072500	23	False
chr2	25274939	25275086	DNMT3A_exon_6	-0.046120	0.105236	23	False
chr2	25275454	25275574	DNMT3A_exon_5	0.021752	0.122241	23	False
chr2	25282439	25282710	DNMT3A_exon_4	0.025920	0.061237	23	False
chr2	25300129	25300249	DNMT3A_exon_3	0.020236	0.125341	23	False
chr2	25313911	25314031	DNMT3A_exon_2	-0.010192	0.076979	23	False
chr2	25314040	25314160	DNMT3A_exon_2	-0.001821	0.104756	23	False
chr2	25341805	25341925	DNMT3A_exon_1	-0.058873	0.418937	23	True
chr2	25733751	25734013	ASXL2_exon_13	0.037034	0.082514	23	False
chr2	25734013	25734275	ASXL2_exon_13	-0.005397	0.110044	23	False
chr2	25734275	25734537	ASXL2_exon_13	0.028170	0.064390	23	False
chr2	25734537	25734799	ASXL2_exon_13	-0.074510	0.184334	23	False
chr2	25734799	25735062	ASXL2_exon_13	0.008133	0.092175	23	False
chr2	25735062	25735324	ASXL2_exon_13	0.045616	0.107441	23	False
chr2	25735324	25735586	ASXL2_exon_13	0.042229	0.064478	23	False
chr2	25735586	25735848	ASXL2_exon_13	0.055745	0.077931	23	False
chr2	25735848	25736110	ASXL2_exon_13	0.020315	0.096513	23	False
chr2	25736110	25736373	ASXL2_exon_13	-0.067220	0.059309	23	False
chr2	25736373	25736635	ASXL2_exon_13	0.061553	0.111169	23	False
chr2	25736635	25736897	ASXL2_exon_13	0.014035	0.126293	23	False
chr2	25736897	25737159	ASXL2_exon_13	0.000928	0.063091	23	False
chr2	25737159	25737421	ASXL2_exon_13	0.000126	0.091756	23	False
chr2	25737421	25737684	ASXL2_exon_13	0.018923	0.081696	23	False
chr2	25737802	25738060	ASXL2_exon_13	0.033441	0.110901	23	False
chr2	25738060	25738319	ASXL2_exon_13	-0.094649	0.182010	23	False
chr2	25738319	25738578	ASXL2_exon_13	0.047237	0.070995	23	False
chr2	25738578	25738836	ASXL2_exon_13	0.047453	0.068421	23	False
chr2	25738836	25739095	ASXL2_exon_13	-0.013141	0.056112	23	False
chr2	25739095	25739354	ASXL2_exon_13	0.030116	0.068700	23	False
chr2	25739354	25739613	ASXL2_exon_13	0.040109	0.070442	23	False
chr2	25739613	25739871	ASXL2_exon_13	-0.002624	0.050804	23	False
chr2	25739871	25740130	ASXL2_exon_13	0.046162	0.063282	23	False
chr2	25740130	25740389	ASXL2_exon_13	-0.085053	0.088489	23	False
chr2	25740389	25740648	ASXL2_exon_13	0.137468	0.097530	23	False
chr2	25740670	25740941	ASXL2_exon_13	0.111949	0.071246	23	False
chr2	25740941	25741213	ASXL2_exon_13	-0.014822	0.061450	23	False
chr2	25741213	25741485	ASXL2_exon_13	0.003538	0.057759	23	False
chr2	25741485	25741757	ASXL2_exon_13	-0.026030	0.075886	23	False
chr2	25741757	25742028	ASXL2_exon_13	0.027926	0.055433	23	False
chr2	25742028	25742300	ASXL2_exon_13	-0.062808	0.084033	23	False
chr2	25742300	25742572	ASXL2_exon_13	0.012898	0.083049	23	False
chr2	25742572	25742844	ASXL2_exon_13	0.031643	0.064281	23	False
chr2	25742844	25743116	ASXL2_exon_13	-0.004672	0.059478	23	False
chr2	25743116	25743387	ASXL2_exon_13	-0.011860	0.068566	23	False
chr2	25743387	25743659	ASXL2_exon_13	-0.016806	0.062293	23	False
chr2	25743659	25743931	ASXL2_exon_13	-0.011655	0.070461	23	False
chr2	25743931	25744203	ASXL2_exon_13	0.019312	0.076707	23	False
chr2	25744203	25744475	ASXL2_exon_13	-0.058214	0.084592	23	False
chr2	25749694	25749933	ASXL2_exon_12	0.073784	0.061771	23	False
chr2	25749933	25750172	ASXL2_exon_12	-0.037517	0.068656	23	False
chr2	25750172	25750412	ASXL2_exon_12	0.039783	0.066171	23	False
chr2	25753525	25753645	ASXL2_exon_11	-0.001508	0.084684	23	False
chr2	25756005	25756125	ASXL2_exon_10	0.065500	0.098959	23	False
chr2	25759480	25759644	ASXL2_exon_9	-0.075576	0.049179	23	False
chr2	25767581	25767725	ASXL2_exon_8	0.002115	0.056897	23	False
chr2	25768743	25768863	ASXL2_exon_7	0.034299	0.079480	23	False
chr2	25771434	25771554	ASXL2_exon_6	-0.015390	0.055243	23	False
chr2	25799383	25799534	ASXL2_exon_5	0.000186	0.047222	23	False
chr2	25806221	25806341	ASXL2_exon_4	-0.014059	0.075682	23	False
chr2	25835531	25835651	ASXL2_exon_3	-0.004138	0.121906	23	False
chr2	25845457	25845577	ASXL2_exon_2	-0.058053	0.185028	23	False
chr2	25878164	25878486	ASXL2_exon_1	-0.029063	0.101436	23	False
chr2	26318499	26318619	bb.chr2.26318499	-0.006174	0.193096	23	False
chr2	27161651	27161771	bb.chr2.27161651	-0.002723	0.089036	23	False
chr2	27959079	27959199	bb.chr2.27959079	-0.000872	0.095717	23	False
chr2	28578967	28579087	bb.chr2.28578967	-0.005351	0.082314	23	False
chr2	29232898	29233018	bb.chr2.29232898	0.028761	0.120821	23	False
chr2	30039616	30039736	bb.chr2.30039616	-0.006114	0.079775	23	False
chr2	30713648	30713768	bb.chr2.30713648	-0.006068	0.121035	23	False
chr2	31369397	31369517	bb.chr2.31369397	-0.007474	0.279928	23	False
chr2	32232408	32232528	bb.chr2.32232408	0.005348	0.102992	23	False
chr2	32837354	32837474	bb.chr2.32837354	-0.030004	0.120146	23	False
chr2	33474894	33475014	bb.chr2.33474894	-0.044677	0.111705	23	False
chr2	34080327	34080447	bb.chr2.34080327	-0.027173	0.167534	23	False
chr2	34850875	34850995	bb.chr2.34850875	-0.072505	0.498152	23	True
chr2	35605775	35605895	bb.chr2.35605775	-0.015752	0.139664	23	False
chr2	36838815	36838935	bb.chr2.36838815	-0.017812	0.166923	23	False
chr2	37760637	37760757	bb.chr2.37760637	0.007345	0.104789	23	False
chr2	38446486	38446606	bb.chr2.38446486	-0.023633	0.097302	23	False
chr2	39879552	39879672	bb.chr2.39879552	0.011752	0.095886	23	False
chr2	40797101	40797221	bb.chr2.40797101	-0.041430	0.305934	23	True
chr2	41733046	41733166	bb.chr2.41733046	-0.174593	0.797089	23	True
chr2	42497854	42497974	bb.chr2.42497854	-0.031100	0.226789	23	False
chr2	43220346	43220466	bb.chr2.43220346	0.001467	0.152666	23	False
chr2	44169845	44169965	bb.chr2.44169845	0.018396	0.104440	23	False
chr2	45088576	45088696	bb.chr2.45088576	0.026478	0.127003	23	False
chr2	46017981	46018101	bb.chr2.46017981	-0.029551	0.100202	23	False
chr2	46297405	46297670	EPAS1_exon_1	-0.039861	0.099626	23	False
chr2	46297670	46297936	EPAS1_exon_1	-0.049397	0.068167	23	False
chr2	46346871	46347062	EPAS1_exon_2	-0.135429	0.081819	23	False
chr2	46356149	46356301	EPAS1_exon_3	0.001670	0.174715	23	False
chr2	46356722	46356842	EPAS1_exon_4	-0.012705	0.086262	23	False
chr2	46360635	46360755	EPAS1_exon_5	-0.106229	0.067734	23	False
chr2	46360883	46361089	EPAS1_exon_6	0.062507	0.063622	23	False
chr2	46369818	46369938	EPAS1_exon_7	0.030405	0.113684	23	False
chr2	46375688	46375836	EPAS1_exon_8	-0.009543	0.110883	23	False
chr2	46376537	46376752	EPAS1_exon_9	0.027420	0.047746	23	False
chr2	46377892	46378086	EPAS1_exon_10	-0.114077	0.127119	23	False
chr2	46378650	46378770	EPAS1_exon_11	-0.018515	0.094215	23	False
chr2	46380225	46380345	EPAS1_exon_12	-0.014700	0.066266	23	False
chr2	46380349	46380469	EPAS1_exon_12	0.040900	0.088463	23	False
chr2	46380473	46380593	EPAS1_exon_12	0.038478	0.063631	23	False
chr2	46380596	46380716	EPAS1_exon_12	-0.038431	0.083373	23	False
chr2	46381597	46381717	EPAS1_exon_13	-0.010371	0.130157	23	False
chr2	46381970	46382090	EPAS1_exon_14	-0.001213	0.115367	23	False
chr2	46382423	46382597	EPAS1_exon_15	-0.092715	0.078989	23	False
chr2	46384507	46384780	EPAS1_exon_16	-0.026282	0.061908	23	False
chr2	46384780	46385054	EPAS1_exon_16	-0.001856	0.054834	23	False
chr2	46385054	46385327	EPAS1_exon_16	0.011091	0.105923	23	False
chr2	46385327	46385601	EPAS1_exon_16	0.058149	0.076418	23	False
chr2	46385601	46385875	EPAS1_exon_16	0.052760	0.107231	23	False
chr2	46385875	46386148	EPAS1_exon_16	0.039071	0.100620	23	False
chr2	46386148	46386422	EPAS1_exon_16	0.025415	0.053226	23	False
chr2	46386422	46386696	EPAS1_exon_16	-0.022166	0.061573	23	False
chr2	48560720	48560840	bb.chr2.48560720	0.098760	0.102356	23	False
chr2	49369322	49369442	bb.chr2.49369322	-0.005356	0.101594	23	False
chr2	50004092	50004212	bb.chr2.50004092	-0.025222	0.198181	23	False
chr2	51225881	51226001	bb.chr2.51225881	0.020017	0.096386	23	False
chr2	52097060	52097180	bb.chr2.52097060	-0.098867	0.626673	23	True
chr2	53032453	53032573	bb.chr2.53032453	-0.021204	0.146941	23	False
chr2	54572024	54572144	bb.chr2.54572024	0.013044	0.089284	23	False
chr2	55216396	55216516	bb.chr2.55216396	-0.062633	0.451476	23	True
chr2	56127769	56127889	bb.chr2.56127769	-0.003693	0.089796	23	False
chr2	57045598	57045718	bb.chr2.57045598	0.016556	0.119701	23	False
chr2	57904909	57905029	bb.chr2.57904909	-0.057862	0.665023	23	True
chr2	58583489	58583609	bb.chr2.58583489	-0.045887	0.189867	23	False
chr2	59518342	59518462	bb.chr2.59518342	0.013858	0.066324	23	False
chr2	60434809	60434929	bb.chr2.60434809	-0.008001	0.138002	23	False
chr2	61118938	61119058	bb.chr2.61118938	0.017864	0.084112	23	False
chr2	61734456	61734576	bb.chr2.61734456	-0.042554	0.245426	23	False
chr2	63398706	63398826	bb.chr2.63398706	0.036762	0.085518	23	False
chr2	64104621	64104741	bb.chr2.64104621	-0.004260	0.149117	23	False
chr2	66228674	66228794	bb.chr2.66228674	0.015444	0.109062	23	False
chr2	67144732	67144852	bb.chr2.67144732	0.022041	0.107294	23	False
chr2	67781515	67781635	bb.chr2.67781515	-2.088338	2.427222	11	True
chr2	68691490	68691610	bb.chr2.68691490	-0.124330	0.706310	23	True
chr2	69294504	69294624	bb.chr2.69294504	-0.066416	0.082042	23	False
chr2	70200265	70200385	bb.chr2.70200265	-0.136198	0.285842	23	False
chr2	70975318	70975438	bb.chr2.70975318	-0.028761	0.070923	23	False
chr2	71778153	71778273	bb.chr2.71778153	-0.037182	0.085296	23	False
chr2	73220587	73220707	bb.chr2.73220587	-0.018412	0.104718	23	False
chr2	74095057	74095177	bb.chr2.74095057	-0.013979	0.062956	23	False
chr2	74814130	74814250	bb.chr2.74814130	-0.007285	0.090867	23	False
chr2	76276724	76276844	bb.chr2.76276724	0.019817	0.134841	23	False
chr2	76994903	76995023	bb.chr2.76994903	-0.025276	0.160986	23	False
chr2	79423532	79423652	bb.chr2.79423532	-0.066948	0.633499	23	True
chr2	80296993	80297113	bb.chr2.80296993	0.005406	0.086733	23	False
chr2	83756151	83756271	bb.chr2.83756151	-0.069382	0.238577	23	False
chr2	85535578	85535698	bb.chr2.85535578	0.159178	0.084882	23	False
chr2	86138616	86138736	bb.chr2.86138616	-0.062221	0.139289	23	False
chr2	87131946	87132066	bb.chr2.87131946	-0.023478	0.088813	23	False
chr2	87662226	87662346	bb.chr2.87662226	-0.019197	0.138464	23	False
chr2	88502177	88502297	bb.chr2.88502177	-0.004245	0.094539	23	False
chr2	89955561	89955681	bb.chr2.89955561	-0.110137	0.337755	23	True
chr2	91892275	91892395	bb.chr2.91892275	-0.165461	0.834801	23	True
chr2	95196928	95197048	bb.chr2.95196928	0.036896	0.126186	23	False
chr2	95856284	95856404	bb.chr2.95856284	0.030342	0.089218	23	False
chr2	98368131	98368251	bb.chr2.98368131	0.119434	0.093259	23	False
chr2	99337753	99337873	bb.chr2.99337753	-0.009667	0.124072	23	False
chr2	100147482	100147602	bb.chr2.100147482	-0.020557	0.113049	23	False
chr2	101049307	101049427	bb.chr2.101049307	-0.007834	0.111634	23	False
chr2	101984499	101984619	bb.chr2.101984499	-0.031312	0.119560	23	False
chr2	102593702	102593822	bb.chr2.102593702	0.076005	0.105365	23	False
chr2	103963548	103963668	bb.chr2.103963548	0.015304	0.145579	23	False
chr2	105049477	105049597	bb.chr2.105049477	-0.122355	0.507708	23	True
chr2	105966147	105966267	bb.chr2.105966147	-0.043132	0.081792	23	False
chr2	106582877	106582997	bb.chr2.106582877	0.001971	0.159245	23	False
chr2	107798487	107798607	bb.chr2.107798487	-0.041243	0.080483	23	False
chr2	109031525	109031645	bb.chr2.109031525	-0.063360	0.149830	23	False
chr2	109499152	109499272	bb.chr2.109499152	0.036313	0.118240	23	False
chr2	110273001	110273121	bb.chr2.110273001	0.011406	0.365748	23	True
chr2	111031157	111031277	bb.chr2.111031157	-0.025212	0.091604	23	False
chr2	111644173	111644293	bb.chr2.111644173	-0.023168	0.105593	23	False
chr2	112551836	112551956	bb.chr2.112551836	0.032767	0.155818	23	False
chr2	113176814	113176934	bb.chr2.113176814	-0.011646	0.099590	23	False
chr2	114039681	114039801	bb.chr2.114039681	-0.028470	0.073007	23	False
chr2	114709896	114710016	bb.chr2.114709896	0.005415	0.110982	23	False
chr2	115620896	115621016	bb.chr2.115620896	-0.095153	0.321341	23	True
chr2	116245780	116245900	bb.chr2.116245780	-0.036011	0.166228	23	False
chr2	117092483	117092603	bb.chr2.117092483	0.006268	0.160122	23	False
chr2	117772369	117772489	bb.chr2.117772369	-0.041067	0.320634	23	True
chr2	118942460	118942580	bb.chr2.118942460	0.135694	0.146127	23	False
chr2	120218195	120218315	bb.chr2.120218195	0.071554	0.099460	23	False
