gene	chromosome	start	end	mean_log2	stdev_log2	fp_gain_count	fp_loss_count	fp_gain_rate	fp_loss_rate	fp_any_rate	n_samples
bb.chr2.615950	chr2	615950	616070	0.067603	0.064728	0	0	0.000000	0.000000	0.000000	8
bb.chr2.2113038	chr2	2113038	2113158	-0.024494	0.049574	0	0	0.000000	0.000000	0.000000	8
bb.chr2.2751505	chr2	2751505	2751625	-0.027463	0.104747	0	0	0.000000	0.000000	0.000000	8
bb.chr2.3724688	chr2	3724688	3724808	-0.015828	0.095308	0	0	0.000000	0.000000	0.000000	8
bb.chr2.4852990	chr2	4852990	4853110	-0.066053	0.217272	0	0	0.000000	0.000000	0.000000	8
bb.chr2.5363007	chr2	5363007	5363127	0.014882	0.075826	0	0	0.000000	0.000000	0.000000	8
bb.chr2.5987017	chr2	5987017	5987137	-0.048019	0.287823	1	0	0.125000	0.000000	0.125000	8
bb.chr2.7210302	chr2	7210302	7210422	0.000573	0.081626	0	0	0.000000	0.000000	0.000000	8
bb.chr2.7861391	chr2	7861391	7861511	0.007000	0.065093	0	0	0.000000	0.000000	0.000000	8
bb.chr2.9139202	chr2	9139202	9139322	-0.012422	0.062386	0	0	0.000000	0.000000	0.000000	8
bb.chr2.9979691	chr2	9979691	9979811	-0.073863	0.339066	0	1	0.000000	0.125000	0.125000	8
bb.chr2.10873496	chr2	10873496	10873616	-0.024495	0.054902	0	0	0.000000	0.000000	0.000000	8
bb.chr2.11800633	chr2	11800633	11800753	-0.009839	0.047307	0	0	0.000000	0.000000	0.000000	8
bb.chr2.12420996	chr2	12420996	12421116	0.097862	0.096049	0	0	0.000000	0.000000	0.000000	8
bb.chr2.13339814	chr2	13339814	13339934	-0.036659	0.051355	0	0	0.000000	0.000000	0.000000	8
bb.chr2.13941720	chr2	13941720	13941840	-0.022817	0.130612	0	0	0.000000	0.000000	0.000000	8
bb.chr2.15166677	chr2	15166677	15166797	-0.018444	0.065267	0	0	0.000000	0.000000	0.000000	8
bb.chr2.15772742	chr2	15772742	15772862	-0.001741	0.086935	0	0	0.000000	0.000000	0.000000	8
MYCN	chr2	15940548	15947003	-0.015696	0.024150	0	0	0.000000	0.000000	0.000000	8
bb.chr2.16809926	chr2	16809926	16810046	0.016918	0.080138	0	0	0.000000	0.000000	0.000000	8
bb.chr2.17864911	chr2	17864911	17865031	-0.002888	0.075480	0	0	0.000000	0.000000	0.000000	8
bb.chr2.18743883	chr2	18743883	18744003	-0.145999	0.417130	0	1	0.000000	0.125000	0.125000	8
bb.chr2.19346974	chr2	19346974	19347094	0.019701	0.076268	0	0	0.000000	0.000000	0.000000	8
bb.chr2.20006594	chr2	20006594	20006714	0.050912	0.095918	0	0	0.000000	0.000000	0.000000	8
bb.chr2.20626846	chr2	20626846	20626966	0.002384	0.043571	0	0	0.000000	0.000000	0.000000	8
bb.chr2.21231790	chr2	21231790	21231910	-0.035284	0.100358	0	0	0.000000	0.000000	0.000000	8
bb.chr2.22329765	chr2	22329765	22329885	-0.009525	0.060748	0	0	0.000000	0.000000	0.000000	8
bb.chr2.23642978	chr2	23642978	23643098	0.011557	0.110383	0	0	0.000000	0.000000	0.000000	8
bb.chr2.24433698	chr2	24433698	24433818	-0.005118	0.126525	0	0	0.000000	0.000000	0.000000	8
bb.chr2.25150369	chr2	25150369	25150489	-0.003859	0.268013	0	0	0.000000	0.000000	0.000000	8
DNMT3A	chr2	25227872	25341925	-0.000433	0.035307	0	0	0.000000	0.000000	0.000000	8
ASXL2	chr2	25733751	25878486	0.001161	0.014368	0	0	0.000000	0.000000	0.000000	8
bb.chr2.26318499	chr2	26318499	26318619	-0.027585	0.106366	0	0	0.000000	0.000000	0.000000	8
bb.chr2.27161651	chr2	27161651	27161771	0.036543	0.066664	0	0	0.000000	0.000000	0.000000	8
bb.chr2.27959079	chr2	27959079	27959199	0.020210	0.050521	0	0	0.000000	0.000000	0.000000	8
bb.chr2.28578967	chr2	28578967	28579087	0.017504	0.072796	0	0	0.000000	0.000000	0.000000	8
bb.chr2.29232898	chr2	29232898	29233018	0.010345	0.069273	0	0	0.000000	0.000000	0.000000	8
bb.chr2.30039616	chr2	30039616	30039736	-0.011363	0.062839	0	0	0.000000	0.000000	0.000000	8
bb.chr2.30713648	chr2	30713648	30713768	0.004082	0.045688	0	0	0.000000	0.000000	0.000000	8
bb.chr2.31369397	chr2	31369397	31369517	0.038590	0.133049	0	0	0.000000	0.000000	0.000000	8
bb.chr2.32232408	chr2	32232408	32232528	0.025840	0.108738	0	0	0.000000	0.000000	0.000000	8
bb.chr2.32837354	chr2	32837354	32837474	0.014352	0.088653	0	0	0.000000	0.000000	0.000000	8
bb.chr2.33474894	chr2	33474894	33475014	-0.027418	0.096055	0	0	0.000000	0.000000	0.000000	8
bb.chr2.34080327	chr2	34080327	34080447	0.004789	0.113318	0	0	0.000000	0.000000	0.000000	8
bb.chr2.34850875	chr2	34850875	34850995	-0.017460	0.200813	0	0	0.000000	0.000000	0.000000	8
bb.chr2.35605775	chr2	35605775	35605895	0.049322	0.076805	0	0	0.000000	0.000000	0.000000	8
bb.chr2.36838815	chr2	36838815	36838935	0.011873	0.075077	0	0	0.000000	0.000000	0.000000	8
bb.chr2.37760637	chr2	37760637	37760757	-0.006767	0.079985	0	0	0.000000	0.000000	0.000000	8
bb.chr2.38446486	chr2	38446486	38446606	0.005157	0.073535	0	0	0.000000	0.000000	0.000000	8
bb.chr2.39879552	chr2	39879552	39879672	0.004027	0.059503	0	0	0.000000	0.000000	0.000000	8
bb.chr2.40797101	chr2	40797101	40797221	-0.012277	0.121305	0	0	0.000000	0.000000	0.000000	8
bb.chr2.41733046	chr2	41733046	41733166	-0.008265	0.227520	0	0	0.000000	0.000000	0.000000	8
bb.chr2.42497854	chr2	42497854	42497974	-0.015385	0.129528	0	0	0.000000	0.000000	0.000000	8
bb.chr2.43220346	chr2	43220346	43220466	-0.025465	0.093024	0	0	0.000000	0.000000	0.000000	8
bb.chr2.44169845	chr2	44169845	44169965	-0.005254	0.038794	0	0	0.000000	0.000000	0.000000	8
bb.chr2.45088576	chr2	45088576	45088696	0.028820	0.056045	0	0	0.000000	0.000000	0.000000	8
bb.chr2.46017981	chr2	46017981	46018101	-0.019274	0.082342	0	0	0.000000	0.000000	0.000000	8
EPAS1	chr2	46297405	46386696	-0.017532	0.023188	0	0	0.000000	0.000000	0.000000	8
bb.chr2.47680277	chr2	47680277	47680397	-0.013465	0.098298	0	0	0.000000	0.000000	0.000000	8
bb.chr2.48560720	chr2	48560720	48560840	0.054977	0.102809	0	0	0.000000	0.000000	0.000000	8
bb.chr2.49369322	chr2	49369322	49369442	0.001225	0.058511	0	0	0.000000	0.000000	0.000000	8
bb.chr2.50004092	chr2	50004092	50004212	-0.033852	0.124562	0	0	0.000000	0.000000	0.000000	8
bb.chr2.50616473	chr2	50616473	50616593	-0.130127	0.567386	3	2	0.375000	0.250000	0.625000	8
bb.chr2.51225881	chr2	51225881	51226001	0.002079	0.086832	0	0	0.000000	0.000000	0.000000	8
bb.chr2.52097060	chr2	52097060	52097180	-0.033530	0.168930	0	0	0.000000	0.000000	0.000000	8
bb.chr2.53032453	chr2	53032453	53032573	-0.021843	0.033430	0	0	0.000000	0.000000	0.000000	8
bb.chr2.53662670	chr2	53662670	53662790	0.067411	0.166577	0	0	0.000000	0.000000	0.000000	8
bb.chr2.54572024	chr2	54572024	54572144	0.008437	0.075322	0	0	0.000000	0.000000	0.000000	8
bb.chr2.55216396	chr2	55216396	55216516	-0.029955	0.229256	0	0	0.000000	0.000000	0.000000	8
bb.chr2.56127769	chr2	56127769	56127889	0.023181	0.065004	0	0	0.000000	0.000000	0.000000	8
bb.chr2.57045598	chr2	57045598	57045718	0.018304	0.089724	0	0	0.000000	0.000000	0.000000	8
bb.chr2.57904909	chr2	57904909	57905029	0.004750	0.178866	0	0	0.000000	0.000000	0.000000	8
bb.chr2.58583489	chr2	58583489	58583609	0.005019	0.079722	0	0	0.000000	0.000000	0.000000	8
bb.chr2.59518342	chr2	59518342	59518462	0.015218	0.066130	0	0	0.000000	0.000000	0.000000	8
bb.chr2.60434809	chr2	60434809	60434929	0.008153	0.101488	0	0	0.000000	0.000000	0.000000	8
bb.chr2.61118938	chr2	61118938	61119058	-0.003097	0.088252	0	0	0.000000	0.000000	0.000000	8
bb.chr2.61734456	chr2	61734456	61734576	-0.008524	0.102622	0	0	0.000000	0.000000	0.000000	8
bb.chr2.63398706	chr2	63398706	63398826	-0.000550	0.045757	0	0	0.000000	0.000000	0.000000	8
bb.chr2.64104621	chr2	64104621	64104741	0.012511	0.088249	0	0	0.000000	0.000000	0.000000	8
bb.chr2.65108839	chr2	65108839	65108959	-0.075681	0.284959	0	0	0.000000	0.000000	0.000000	8
bb.chr2.66228674	chr2	66228674	66228794	0.000505	0.056009	0	0	0.000000	0.000000	0.000000	8
bb.chr2.67144732	chr2	67144732	67144852	0.004345	0.084704	0	0	0.000000	0.000000	0.000000	8
bb.chr2.67781515	chr2	67781515	67781635	-0.165459	0.514137	0	3	0.000000	0.375000	0.375000	8
bb.chr2.68691490	chr2	68691490	68691610	-0.053017	0.307140	1	0	0.125000	0.000000	0.125000	8
bb.chr2.69294504	chr2	69294504	69294624	0.003435	0.115860	0	0	0.000000	0.000000	0.000000	8
bb.chr2.70200265	chr2	70200265	70200385	-0.020332	0.130341	0	0	0.000000	0.000000	0.000000	8
bb.chr2.70975318	chr2	70975318	70975438	-0.021880	0.055742	0	0	0.000000	0.000000	0.000000	8
bb.chr2.71778153	chr2	71778153	71778273	0.006408	0.070064	0	0	0.000000	0.000000	0.000000	8
bb.chr2.73220587	chr2	73220587	73220707	0.018050	0.059357	0	0	0.000000	0.000000	0.000000	8
bb.chr2.74095057	chr2	74095057	74095177	0.014206	0.053369	0	0	0.000000	0.000000	0.000000	8
bb.chr2.74814130	chr2	74814130	74814250	0.016849	0.050668	0	0	0.000000	0.000000	0.000000	8
bb.chr2.76276724	chr2	76276724	76276844	0.017203	0.059337	0	0	0.000000	0.000000	0.000000	8
bb.chr2.76994903	chr2	76994903	76995023	0.014730	0.109009	0	0	0.000000	0.000000	0.000000	8
bb.chr2.79423532	chr2	79423532	79423652	-0.044662	0.197223	0	0	0.000000	0.000000	0.000000	8
bb.chr2.80296993	chr2	80296993	80297113	0.007203	0.046213	0	0	0.000000	0.000000	0.000000	8
bb.chr2.81411738	chr2	81411738	81411858	-0.172284	0.459840	0	1	0.000000	0.125000	0.125000	8
bb.chr2.83756151	chr2	83756151	83756271	0.001955	0.109774	0	0	0.000000	0.000000	0.000000	8
bb.chr2.85535578	chr2	85535578	85535698	0.071927	0.056609	0	0	0.000000	0.000000	0.000000	8
bb.chr2.86138616	chr2	86138616	86138736	-0.036709	0.087549	0	0	0.000000	0.000000	0.000000	8
bb.chr2.87131946	chr2	87131946	87132066	-0.004921	0.071040	0	0	0.000000	0.000000	0.000000	8
bb.chr2.87662226	chr2	87662226	87662346	-0.076861	0.296778	0	1	0.000000	0.125000	0.125000	8
bb.chr2.88502177	chr2	88502177	88502297	0.002988	0.058974	0	0	0.000000	0.000000	0.000000	8
bb.chr2.89955561	chr2	89955561	89955681	-0.095387	0.431409	0	2	0.000000	0.250000	0.250000	8
bb.chr2.91892275	chr2	91892275	91892395	0.056851	0.174553	0	0	0.000000	0.000000	0.000000	8
bb.chr2.95196928	chr2	95196928	95197048	-0.035864	0.093332	0	0	0.000000	0.000000	0.000000	8
bb.chr2.95856284	chr2	95856284	95856404	-0.012318	0.066439	0	0	0.000000	0.000000	0.000000	8
bb.chr2.98368131	chr2	98368131	98368251	0.077339	0.063708	0	0	0.000000	0.000000	0.000000	8
bb.chr2.99337753	chr2	99337753	99337873	0.015410	0.097528	0	0	0.000000	0.000000	0.000000	8
bb.chr2.100147482	chr2	100147482	100147602	0.001425	0.094038	0	0	0.000000	0.000000	0.000000	8
bb.chr2.101049307	chr2	101049307	101049427	-0.009838	0.069899	0	0	0.000000	0.000000	0.000000	8
bb.chr2.101984499	chr2	101984499	101984619	0.002632	0.067978	0	0	0.000000	0.000000	0.000000	8
bb.chr2.102593702	chr2	102593702	102593822	0.045490	0.086963	0	0	0.000000	0.000000	0.000000	8
bb.chr2.103963548	chr2	103963548	103963668	0.023695	0.090169	0	0	0.000000	0.000000	0.000000	8
bb.chr2.105049477	chr2	105049477	105049597	-0.057156	0.143927	0	0	0.000000	0.000000	0.000000	8
bb.chr2.105966147	chr2	105966147	105966267	-0.063397	0.071970	0	0	0.000000	0.000000	0.000000	8
bb.chr2.106582877	chr2	106582877	106582997	-0.010596	0.058549	0	0	0.000000	0.000000	0.000000	8
bb.chr2.107798487	chr2	107798487	107798607	0.020818	0.035150	0	0	0.000000	0.000000	0.000000	8
bb.chr2.109031525	chr2	109031525	109031645	-0.004509	0.177058	0	0	0.000000	0.000000	0.000000	8
bb.chr2.109499152	chr2	109499152	109499272	0.063143	0.127051	0	0	0.000000	0.000000	0.000000	8
bb.chr2.110273001	chr2	110273001	110273121	0.038083	0.180885	0	0	0.000000	0.000000	0.000000	8
bb.chr2.111031157	chr2	111031157	111031277	-0.001659	0.068916	0	0	0.000000	0.000000	0.000000	8
bb.chr2.111644173	chr2	111644173	111644293	0.018820	0.059068	0	0	0.000000	0.000000	0.000000	8
bb.chr2.112551836	chr2	112551836	112551956	0.017244	0.040730	0	0	0.000000	0.000000	0.000000	8
bb.chr2.113176814	chr2	113176814	113176934	0.018241	0.064387	0	0	0.000000	0.000000	0.000000	8
bb.chr2.114039681	chr2	114039681	114039801	0.010069	0.072317	0	0	0.000000	0.000000	0.000000	8
bb.chr2.114709896	chr2	114709896	114710016	-0.033903	0.088347	0	0	0.000000	0.000000	0.000000	8
bb.chr2.115620896	chr2	115620896	115621016	-0.040008	0.123884	0	0	0.000000	0.000000	0.000000	8
bb.chr2.116245780	chr2	116245780	116245900	-0.013877	0.067835	0	0	0.000000	0.000000	0.000000	8
bb.chr2.117092483	chr2	117092483	117092603	0.012363	0.128357	0	0	0.000000	0.000000	0.000000	8
bb.chr2.117772369	chr2	117772369	117772489	-0.032371	0.107817	0	0	0.000000	0.000000	0.000000	8
bb.chr2.118942460	chr2	118942460	118942580	0.069426	0.094746	0	0	0.000000	0.000000	0.000000	8
bb.chr2.120218195	chr2	120218195	120218315	0.021100	0.076066	0	0	0.000000	0.000000	0.000000	8
bb.chr2.120821905	chr2	120821905	120822025	0.008884	0.083447	0	0	0.000000	0.000000	0.000000	8
bb.chr2.121816381	chr2	121816381	121816501	0.023311	0.069575	0	0	0.000000	0.000000	0.000000	8
bb.chr2.122638369	chr2	122638369	122638489	0.015675	0.110913	0	0	0.000000	0.000000	0.000000	8
bb.chr2.123298120	chr2	123298120	123298240	0.010347	0.116914	0	0	0.000000	0.000000	0.000000	8
bb.chr2.123907814	chr2	123907814	123907934	-0.004331	0.079282	0	0	0.000000	0.000000	0.000000	8
bb.chr2.124509295	chr2	124509295	124509415	-0.074494	0.285610	0	0	0.000000	0.000000	0.000000	8
bb.chr2.125726340	chr2	125726340	125726460	-0.006036	0.059438	0	0	0.000000	0.000000	0.000000	8
bb.chr2.126365766	chr2	126365766	126365886	0.015232	0.071714	0	0	0.000000	0.000000	0.000000	8
bb.chr2.126981206	chr2	126981206	126981326	-0.015820	0.097361	0	0	0.000000	0.000000	0.000000	8
bb.chr2.127637123	chr2	127637123	127637243	0.002341	0.083500	0	0	0.000000	0.000000	0.000000	8
bb.chr2.128540082	chr2	128540082	128540202	-0.001319	0.064533	0	0	0.000000	0.000000	0.000000	8
bb.chr2.129362272	chr2	129362272	129362392	-0.007187	0.101238	0	0	0.000000	0.000000	0.000000	8
bb.chr2.130317460	chr2	130317460	130317580	-0.013381	0.074425	0	0	0.000000	0.000000	0.000000	8
bb.chr2.131536435	chr2	131536435	131536555	0.013126	0.172514	0	0	0.000000	0.000000	0.000000	8
bb.chr2.133090729	chr2	133090729	133090849	-0.018101	0.147618	0	0	0.000000	0.000000	0.000000	8
bb.chr2.134008238	chr2	134008238	134008358	0.015255	0.103349	0	0	0.000000	0.000000	0.000000	8
bb.chr2.134919841	chr2	134919841	134919961	-0.060876	0.189773	0	0	0.000000	0.000000	0.000000	8
bb.chr2.135798029	chr2	135798029	135798149	0.085515	0.056958	0	0	0.000000	0.000000	0.000000	8
bb.chr2.136494805	chr2	136494805	136494925	-0.013742	0.064519	0	0	0.000000	0.000000	0.000000	8
bb.chr2.137673093	chr2	137673093	137673213	0.012824	0.056900	0	0	0.000000	0.000000	0.000000	8
bb.chr2.138279433	chr2	138279433	138279553	-0.007862	0.090168	0	0	0.000000	0.000000	0.000000	8
bb.chr2.139192960	chr2	139192960	139193080	-0.003555	0.182111	0	0	0.000000	0.000000	0.000000	8
bb.chr2.139808668	chr2	139808668	139808788	-0.060492	0.191490	0	0	0.000000	0.000000	0.000000	8
bb.chr2.140423187	chr2	140423187	140423307	-0.007543	0.098098	0	0	0.000000	0.000000	0.000000	8
bb.chr2.141036576	chr2	141036576	141036696	0.011856	0.051230	0	0	0.000000	0.000000	0.000000	8
bb.chr2.141956942	chr2	141956942	141957062	-0.033775	0.034773	0	0	0.000000	0.000000	0.000000	8
bb.chr2.142884021	chr2	142884021	142884141	-0.041068	0.224541	0	0	0.000000	0.000000	0.000000	8
bb.chr2.143522889	chr2	143522889	143523009	-0.072538	0.201651	0	0	0.000000	0.000000	0.000000	8
bb.chr2.144456980	chr2	144456980	144457100	-0.026101	0.068772	0	0	0.000000	0.000000	0.000000	8
bb.chr2.145335464	chr2	145335464	145335584	-0.010487	0.097762	0	0	0.000000	0.000000	0.000000	8
bb.chr2.145935928	chr2	145935928	145936048	0.008880	0.062539	0	0	0.000000	0.000000	0.000000	8
bb.chr2.146833942	chr2	146833942	146834062	-3.139835	0.016675	0	2	0.000000	0.250000	0.250000	2
bb.chr2.147530236	chr2	147530236	147530356	0.037238	0.087645	0	0	0.000000	0.000000	0.000000	8
bb.chr2.148935850	chr2	148935850	148935970	-0.058282	0.197506	0	0	0.000000	0.000000	0.000000	8
bb.chr2.150148808	chr2	150148808	150148928	-0.006344	0.101117	0	0	0.000000	0.000000	0.000000	8
bb.chr2.150763119	chr2	150763119	150763239	0.070125	0.066957	0	0	0.000000	0.000000	0.000000	8
bb.chr2.151609231	chr2	151609231	151609351	0.010495	0.115254	0	0	0.000000	0.000000	0.000000	8
bb.chr2.152379263	chr2	152379263	152379383	0.018380	0.072670	0	0	0.000000	0.000000	0.000000	8
bb.chr2.153142646	chr2	153142646	153142766	-0.027257	0.030818	0	0	0.000000	0.000000	0.000000	8
bb.chr2.155025572	chr2	155025572	155025692	-0.017636	0.065294	0	0	0.000000	0.000000	0.000000	8
bb.chr2.155682429	chr2	155682429	155682549	-0.007143	0.114534	0	0	0.000000	0.000000	0.000000	8
bb.chr2.156311108	chr2	156311108	156311228	-0.360543	0.625151	0	2	0.000000	0.250000	0.250000	8
bb.chr2.158046417	chr2	158046417	158046537	0.013733	0.107178	0	0	0.000000	0.000000	0.000000	8
bb.chr2.158706334	chr2	158706334	158706454	0.019467	0.046171	0	0	0.000000	0.000000	0.000000	8
bb.chr2.159533691	chr2	159533691	159533811	0.015410	0.092574	0	0	0.000000	0.000000	0.000000	8
bb.chr2.160495208	chr2	160495208	160495328	-0.007887	0.049098	0	0	0.000000	0.000000	0.000000	8
bb.chr2.161226800	chr2	161226800	161226920	-0.003075	0.071364	0	0	0.000000	0.000000	0.000000	8
bb.chr2.161872497	chr2	161872497	161872617	0.002205	0.097494	0	0	0.000000	0.000000	0.000000	8
bb.chr2.163171218	chr2	163171218	163171338	0.084947	0.059754	0	0	0.000000	0.000000	0.000000	8
bb.chr2.163917083	chr2	163917083	163917203	0.024509	0.091753	0	0	0.000000	0.000000	0.000000	8
bb.chr2.164790762	chr2	164790762	164790882	-0.019204	0.066907	0	0	0.000000	0.000000	0.000000	8
bb.chr2.165410235	chr2	165410235	165410355			0	0	0.000000	0.000000	0.000000	0
bb.chr2.166354082	chr2	166354082	166354202	-0.231206	0.706334	3	2	0.375000	0.250000	0.625000	8
bb.chr2.166959721	chr2	166959721	166959841	-0.004017	0.135844	0	0	0.000000	0.000000	0.000000	8
bb.chr2.167692168	chr2	167692168	167692288	-0.012097	0.061334	0	0	0.000000	0.000000	0.000000	8
bb.chr2.168429615	chr2	168429615	168429735	-0.017419	0.066951	0	0	0.000000	0.000000	0.000000	8
bb.chr2.169115966	chr2	169115966	169116086	-0.002380	0.064574	0	0	0.000000	0.000000	0.000000	8
bb.chr2.169766530	chr2	169766530	169766650	-0.003389	0.078442	0	0	0.000000	0.000000	0.000000	8
bb.chr2.170829989	chr2	170829989	170830109	0.012404	0.059678	0	0	0.000000	0.000000	0.000000	8
bb.chr2.171574005	chr2	171574005	171574125	-0.025333	0.183146	0	0	0.000000	0.000000	0.000000	8
bb.chr2.172479686	chr2	172479686	172479806	0.046303	0.034812	0	0	0.000000	0.000000	0.000000	8
bb.chr2.173840757	chr2	173840757	173840877	0.011204	0.097609	0	0	0.000000	0.000000	0.000000	8
bb.chr2.174784529	chr2	174784529	174784649	-0.008547	0.103659	0	0	0.000000	0.000000	0.000000	8
bb.chr2.175557217	chr2	175557217	175557337	-0.019006	0.160250	0	0	0.000000	0.000000	0.000000	8
bb.chr2.176205338	chr2	176205338	176205458	0.003753	0.068936	0	0	0.000000	0.000000	0.000000	8
bb.chr2.177060018	chr2	177060018	177060138	-0.021193	0.023158	0	0	0.000000	0.000000	0.000000	8
bb.chr2.177998473	chr2	177998473	177998593	-0.015046	0.060222	0	0	0.000000	0.000000	0.000000	8
bb.chr2.178843890	chr2	178843890	178844010	0.019426	0.082524	0	0	0.000000	0.000000	0.000000	8
bb.chr2.179528798	chr2	179528798	179528918	-0.006070	0.051051	0	0	0.000000	0.000000	0.000000	8
bb.chr2.180136907	chr2	180136907	180137027	-0.150548	0.616088	2	2	0.250000	0.250000	0.500000	8
bb.chr2.180751089	chr2	180751089	180751209	0.024237	0.090139	0	0	0.000000	0.000000	0.000000	8
bb.chr2.181371578	chr2	181371578	181371698	-0.027610	0.076824	0	0	0.000000	0.000000	0.000000	8
bb.chr2.181988419	chr2	181988419	181988539	-0.046580	0.204495	0	0	0.000000	0.000000	0.000000	8
bb.chr2.182597547	chr2	182597547	182597667	0.009961	0.050359	0	0	0.000000	0.000000	0.000000	8
bb.chr2.183513318	chr2	183513318	183513438	0.003623	0.046376	0	0	0.000000	0.000000	0.000000	8
bb.chr2.184131160	chr2	184131160	184131280	-0.021580	0.061755	0	0	0.000000	0.000000	0.000000	8
bb.chr2.185346280	chr2	185346280	185346400	0.012551	0.069635	0	0	0.000000	0.000000	0.000000	8
bb.chr2.186488763	chr2	186488763	186488883	0.024426	0.079600	0	0	0.000000	0.000000	0.000000	8
bb.chr2.187599167	chr2	187599167	187599287	-0.002946	0.075924	0	0	0.000000	0.000000	0.000000	8
bb.chr2.188416842	chr2	188416842	188416962	-0.198338	0.601357	2	1	0.250000	0.125000	0.375000	8
bb.chr2.189288249	chr2	189288249	189288369	-0.057870	0.082083	0	0	0.000000	0.000000	0.000000	8
bb.chr2.190531402	chr2	190531402	190531522	-0.000913	0.071187	0	0	0.000000	0.000000	0.000000	8
bb.chr2.191160199	chr2	191160199	191160319	-0.026522	0.093755	0	0	0.000000	0.000000	0.000000	8
bb.chr2.192094530	chr2	192094530	192094650	-0.016300	0.087714	0	0	0.000000	0.000000	0.000000	8
bb.chr2.192699492	chr2	192699492	192699612	-0.053396	0.174403	0	0	0.000000	0.000000	0.000000	8
bb.chr2.194486173	chr2	194486173	194486293	0.008079	0.266223	1	0	0.125000	0.000000	0.125000	8
bb.chr2.195452495	chr2	195452495	195452615	-0.074110	0.484967	2	3	0.250000	0.375000	0.625000	8
bb.chr2.196246227	chr2	196246227	196246347	0.009605	0.100622	0	0	0.000000	0.000000	0.000000	8
bb.chr2.197301333	chr2	197301333	197301453	0.030320	0.097072	0	0	0.000000	0.000000	0.000000	8
SF3B1	chr2	197389782	197435042	0.000456	0.032084	0	0	0.000000	0.000000	0.000000	8
bb.chr2.199144111	chr2	199144111	199144231	0.010220	0.068101	0	0	0.000000	0.000000	0.000000	8
bb.chr2.200050326	chr2	200050326	200050446	-0.024035	0.100652	0	0	0.000000	0.000000	0.000000	8
bb.chr2.200794062	chr2	200794062	200794182	-0.024788	0.071473	0	0	0.000000	0.000000	0.000000	8
bb.chr2.201636422	chr2	201636422	201636542	-0.028847	0.107065	0	0	0.000000	0.000000	0.000000	8
bb.chr2.202767727	chr2	202767727	202767847	-0.022888	0.172741	0	0	0.000000	0.000000	0.000000	8
bb.chr2.203713122	chr2	203713122	203713242	0.018766	0.084385	0	0	0.000000	0.000000	0.000000	8
bb.chr2.204335548	chr2	204335548	204335668	0.003941	0.085238	0	0	0.000000	0.000000	0.000000	8
bb.chr2.204969155	chr2	204969155	204969275	-0.001698	0.060962	0	0	0.000000	0.000000	0.000000	8
