@HD	VN:1.6
@SQ	SN:chr1	LN:248956422
@SQ	SN:chr2	LN:242193529
@SQ	SN:chr3	LN:198295559
@SQ	SN:chr4	LN:190214555
@SQ	SN:chr5	LN:181538259
@SQ	SN:chr6	LN:170805979
@SQ	SN:chr7	LN:159345973
@SQ	SN:chr8	LN:145138636
@SQ	SN:chr9	LN:138394717
@SQ	SN:chr10	LN:133797422
@SQ	SN:chr11	LN:135086622
@SQ	SN:chr12	LN:133275309
@SQ	SN:chr13	LN:114364328
@SQ	SN:chr14	LN:107043718
@SQ	SN:chr15	LN:101991189
@SQ	SN:chr16	LN:90338345
@SQ	SN:chr17	LN:83257441
@SQ	SN:chr18	LN:80373285
@SQ	SN:chr19	LN:58617616
@SQ	SN:chr20	LN:64444167
@SQ	SN:chr21	LN:46709983
@SQ	SN:chr22	LN:50818468
@SQ	SN:chrX	LN:156040895
@SQ	SN:chrY	LN:57227415
Target	gc_bias	mappability	reptiming	Gene	on_target
chr1:229065161-229065280	0.516666666666667	NA	NA	LINC02815	TRUE
chr1:229715605-229715724	0.483333333333333	NA	NA	.	TRUE
chr1:230716311-230716430	0.425	NA	NA	AGT	TRUE
chr1:231363755-231364085	0.305135951661631	NA	NA	EGLN1	TRUE
chr1:231364086-231364416	0.38368580060423	NA	NA	EGLN1	TRUE
chr1:231364417-231364747	0.353474320241692	NA	NA	EGLN1	TRUE
chr1:231364748-231365078	0.350453172205438	NA	NA	EGLN1	TRUE
chr1:231365079-231365409	0.38368580060423	NA	NA	EGLN1	TRUE
chr1:231365662-231365932	0.280442804428044	NA	NA	EGLN1	TRUE
chr1:231365933-231366203	0.273062730627306	NA	NA	EGLN1	TRUE
chr1:231366204-231366474	0.361623616236162	NA	NA	EGLN1	TRUE
chr1:231367518-231367637	0.4	NA	NA	EGLN1	TRUE
chr1:231370561-231370697	0.437956204379562	NA	NA	EGLN1	TRUE
chr1:231373979-231374098	0.408333333333333	NA	NA	EGLN1	TRUE
chr1:231400075-231400194	0.35	NA	NA	EGLN1	TRUE
chr1:231420997-231421318	0.602484472049689	NA	NA	EGLN1	TRUE
chr1:231421319-231421641	0.773993808049536	NA	NA	EGLN1	TRUE
chr1:231421642-231421963	0.739130434782609	NA	NA	EGLN1	TRUE
chr1:231421964-231422286	0.755417956656347	NA	NA	EGLN1	TRUE
chr1:232392153-232392272	0.325	NA	NA	.	TRUE
chr1:233087018-233087137	0.491666666666667	NA	NA	PCNX2	TRUE
chr1:234028246-234028365	0.441666666666667	NA	NA	SLC35F3	TRUE
chr1:234726062-234726181	0.475	NA	NA	LINC01132	TRUE
chr1:235457659-235457778	0.383333333333333	NA	NA	B3GALNT2	TRUE
chr1:236410908-236411027	0.408333333333333	NA	NA	EDARADD	TRUE
chr1:237307722-237307841	0.333333333333333	NA	NA	.	TRUE
chr1:238300492-238300611	0.3	NA	NA	.	TRUE
chr1:239052498-239052617	0.333333333333333	NA	NA	.	TRUE
chr1:240361221-240361340	0.516666666666667	NA	NA	FMN2	TRUE
chr1:241015585-241015704	0.275	NA	NA	RGS7	TRUE
chr1:241701355-241701474	0.35	NA	NA	WDR64	TRUE
chr1:242383012-242383131	0.416666666666667	NA	NA	PLD5	TRUE
chr1:243159251-243159370	0.466666666666667	NA	NA	CEP170	TRUE
chr1:244728311-244728430	0.541666666666667	NA	NA	.	TRUE
chr1:245386601-245386720	0.425	NA	NA	KIF26B	TRUE
chr1:246947701-246947820	0.366666666666667	NA	NA	ZNF670-ZNF695	TRUE
chr1:248360901-248361020	0.625	NA	NA	.	TRUE
chr2:615951-616070	0.475	NA	NA	.	TRUE
chr2:2113039-2113158	0.525	NA	NA	MYT1L	TRUE
chr2:2751506-2751625	0.616666666666667	NA	NA	.	TRUE
chr2:3724689-3724808	0.608333333333333	NA	NA	DCDC2C	TRUE
chr2:4852991-4853110	0.375	NA	NA	.	TRUE
chr2:5363008-5363127	0.416666666666667	NA	NA	.	TRUE
chr2:5987018-5987137	0.533333333333333	NA	NA	SILC1	TRUE
chr2:7210303-7210422	0.416666666666667	NA	NA	.	TRUE
chr2:7861392-7861511	0.416666666666667	NA	NA	.	TRUE
chr2:9139203-9139322	0.516666666666667	NA	NA	.	TRUE
chr2:9979692-9979811	0.308333333333333	NA	NA	GRHL1	TRUE
chr2:10873497-10873616	0.483333333333333	NA	NA	.	TRUE
chr2:11800634-11800753	0.508333333333333	NA	NA	LPIN1	TRUE
chr2:12420997-12421116	0.4	NA	NA	MIR3681HG	TRUE
chr2:13339815-13339934	0.358333333333333	NA	NA	.	TRUE
chr2:13941721-13941840	0.341666666666667	NA	NA	LINC00276	TRUE
chr2:15166678-15166797	0.491666666666667	NA	NA	.	TRUE
chr2:15772743-15772862	0.566666666666667	NA	NA	.	TRUE
chr2:15940549-15940742	0.695876288659794	NA	NA	MYCN	TRUE
chr2:15941947-15942248	0.662251655629139	NA	NA	MYCN	TRUE
chr2:15942249-15942550	0.741721854304636	NA	NA	MYCN	TRUE
chr2:15942551-15942853	0.795379537953795	NA	NA	MYCN	TRUE
chr2:15945492-15945869	0.571428571428571	NA	NA	MYCN	TRUE
chr2:15945870-15946247	0.494708994708995	NA	NA	MYCN	TRUE
chr2:15946248-15946625	0.486772486772487	NA	NA	MYCN	TRUE
chr2:15946626-15947003	0.267195767195767	NA	NA	MYCN	TRUE
chr2:16809927-16810046	0.416666666666667	NA	NA	.	TRUE
chr2:17864912-17865031	0.341666666666667	NA	NA	.	TRUE
chr2:18743884-18744003	0.283333333333333	NA	NA	.	TRUE
chr2:19346975-19347094	0.408333333333333	NA	NA	OSR1	TRUE
chr2:20006595-20006714	0.45	NA	NA	MATN3	TRUE
chr2:20626847-20626966	0.558333333333333	NA	NA	HS1BP3	TRUE
chr2:21231791-21231910	0.35	NA	NA	.	TRUE
chr2:22329766-22329885	0.333333333333333	NA	NA	.	TRUE
chr2:23642979-23643098	0.616666666666667	NA	NA	KLHL29	TRUE
chr2:24433699-24433818	0.375	NA	NA	.	TRUE
chr2:25150370-25150489	0.316666666666667	NA	NA	EFR3B	TRUE
chr2:25227873-25228216	0.398255813953488	NA	NA	DNMT3A	TRUE
chr2:25228365-25228753	0.352185089974293	NA	NA	DNMT3A	TRUE
chr2:25228754-25229142	0.568123393316195	NA	NA	DNMT3A	TRUE
chr2:25229143-25229531	0.575835475578406	NA	NA	DNMT3A	TRUE
chr2:25229532-25229920	0.526992287917738	NA	NA	DNMT3A	TRUE
chr2:25229921-25230309	0.575835475578406	NA	NA	DNMT3A	TRUE
chr2:25230310-25230698	0.557840616966581	NA	NA	DNMT3A	TRUE
chr2:25230699-25231087	0.596401028277635	NA	NA	DNMT3A	TRUE
chr2:25231088-25231476	0.629820051413882	NA	NA	DNMT3A	TRUE
chr2:25231477-25231865	0.465295629820051	NA	NA	DNMT3A	TRUE
chr2:25231866-25232254	0.529562982005141	NA	NA	DNMT3A	TRUE
chr2:25232255-25232643	0.555269922879177	NA	NA	DNMT3A	TRUE
chr2:25232644-25233032	0.470437017994859	NA	NA	DNMT3A	TRUE
chr2:25233033-25233421	0.516709511568123	NA	NA	DNMT3A	TRUE
chr2:25233422-25233810	0.398457583547558	NA	NA	DNMT3A	TRUE
chr2:25233824-25234121	0.389261744966443	NA	NA	DNMT3A	TRUE
chr2:25234122-25234419	0.469798657718121	NA	NA	DNMT3A	TRUE
chr2:25235705-25235824	0.433333333333333	NA	NA	DNMT3A	TRUE
chr2:25236929-25237048	0.516666666666667	NA	NA	DNMT3A	TRUE
chr2:25239120-25239239	0.5	NA	NA	DNMT3A	TRUE
chr2:25240301-25240449	0.583892617449664	NA	NA	DNMT3A	TRUE
chr2:25240624-25240743	0.575	NA	NA	DNMT3A	TRUE
chr2:25241561-25241706	0.60958904109589	NA	NA	DNMT3A	TRUE
chr2:25243893-25244012	0.541666666666667	NA	NA	DNMT3A	TRUE
chr2:25244154-25244337	0.614130434782609	NA	NA	DNMT3A	TRUE
chr2:25244535-25244654	0.575	NA	NA	DNMT3A	TRUE
chr2:25245229-25245348	0.55	NA	NA	DNMT3A	TRUE
chr2:25245945-25246064	0.566666666666667	NA	NA	DNMT3A	TRUE
chr2:25246159-25246308	0.546666666666667	NA	NA	DNMT3A	TRUE
chr2:25246619-25246775	0.64968152866242	NA	NA	DNMT3A	TRUE
chr2:25247044-25247163	0.575	NA	NA	DNMT3A	TRUE
chr2:25247590-25247748	0.647798742138365	NA	NA	DNMT3A	TRUE
chr2:25248036-25248251	0.615740740740741	NA	NA	DNMT3A	TRUE
chr2:25274940-25275086	0.707482993197279	NA	NA	DNMT3A	TRUE
chr2:25275455-25275574	0.5	NA	NA	DNMT3A	TRUE
chr2:25282440-25282710	0.653136531365314	NA	NA	DNMT3A	TRUE
chr2:25300130-25300249	0.708333333333333	NA	NA	DNMT3A	TRUE
chr2:25313912-25314031	0.775	NA	NA	DNMT3A	TRUE
chr2:25314041-25314160	0.541666666666667	NA	NA	DNMT3A	TRUE
chr2:25341806-25341925	0.816666666666667	NA	NA	DNMT3A	TRUE
chr2:25733752-25734144	0.340966921119593	NA	NA	ASXL2	TRUE
chr2:25734145-25734537	0.333333333333333	NA	NA	ASXL2	TRUE
chr2:25734538-25734930	0.318066157760814	NA	NA	ASXL2	TRUE
chr2:25734931-25735324	0.375634517766497	NA	NA	ASXL2	TRUE
chr2:25735325-25735717	0.348600508905852	NA	NA	ASXL2	TRUE
chr2:25735718-25736110	0.330788804071247	NA	NA	ASXL2	TRUE
chr2:25736111-25736504	0.383248730964467	NA	NA	ASXL2	TRUE
chr2:25736505-25736897	0.318066157760814	NA	NA	ASXL2	TRUE
chr2:25736898-25737290	0.422391857506361	NA	NA	ASXL2	TRUE
chr2:25737291-25737684	0.385786802030457	NA	NA	ASXL2	TRUE
chr2:25737803-25738157	0.309859154929577	NA	NA	ASXL2	TRUE
chr2:25738158-25738513	0.325842696629214	NA	NA	ASXL2	TRUE
chr2:25738514-25738869	0.415730337078652	NA	NA	ASXL2	TRUE
chr2:25738870-25739225	0.396067415730337	NA	NA	ASXL2	TRUE
chr2:25739226-25739580	0.326760563380282	NA	NA	ASXL2	TRUE
chr2:25739581-25739936	0.424157303370786	NA	NA	ASXL2	TRUE
chr2:25739937-25740292	0.460674157303371	NA	NA	ASXL2	TRUE
chr2:25740293-25740648	0.325842696629214	NA	NA	ASXL2	TRUE
chr2:25740671-25741050	0.4	NA	NA	ASXL2	TRUE
chr2:25741051-25741431	0.446194225721785	NA	NA	ASXL2	TRUE
chr2:25741432-25741811	0.355263157894737	NA	NA	ASXL2	TRUE
chr2:25741812-25742192	0.440944881889764	NA	NA	ASXL2	TRUE
chr2:25742193-25742572	0.515789473684211	NA	NA	ASXL2	TRUE
chr2:25742573-25742953	0.469816272965879	NA	NA	ASXL2	TRUE
chr2:25742954-25743333	0.513157894736842	NA	NA	ASXL2	TRUE
chr2:25743334-25743714	0.469816272965879	NA	NA	ASXL2	TRUE
chr2:25743715-25744094	0.531578947368421	NA	NA	ASXL2	TRUE
chr2:25744095-25744475	0.590551181102362	NA	NA	ASXL2	TRUE
chr2:25749695-25750053	0.495821727019499	NA	NA	ASXL2	TRUE
chr2:25750054-25750412	0.473537604456825	NA	NA	ASXL2	TRUE
chr2:25753526-25753645	0.408333333333333	NA	NA	ASXL2	TRUE
chr2:25756006-25756125	0.45	NA	NA	ASXL2	TRUE
chr2:25759481-25759644	0.445121951219512	NA	NA	ASXL2	TRUE
chr2:25767582-25767725	0.444444444444444	NA	NA	ASXL2	TRUE
chr2:25768744-25768863	0.508333333333333	NA	NA	ASXL2	TRUE
chr2:25771435-25771554	0.5	NA	NA	ASXL2	TRUE
chr2:25799384-25799534	0.503311258278146	NA	NA	ASXL2	TRUE
chr2:25806222-25806341	0.441666666666667	NA	NA	ASXL2	TRUE
chr2:25835532-25835651	0.35	NA	NA	ASXL2	TRUE
chr2:25845458-25845577	0.308333333333333	NA	NA	ASXL2	TRUE
chr2:25878165-25878486	0.670807453416149	NA	NA	ASXL2	TRUE
chr2:26318500-26318619	0.391666666666667	NA	NA	ADGRF3	TRUE
chr2:27161652-27161771	0.416666666666667	NA	NA	.	TRUE
chr2:27959080-27959199	0.416666666666667	NA	NA	BABAM2	TRUE
chr2:28578968-28579087	0.483333333333333	NA	NA	PLB1	TRUE
chr2:29232899-29233018	0.566666666666667	NA	NA	ALK	TRUE
chr2:30039617-30039736	0.391666666666667	NA	NA	.	TRUE
chr2:30713649-30713768	0.533333333333333	NA	NA	.	TRUE
chr2:31369398-31369517	0.333333333333333	NA	NA	XDH	TRUE
chr2:32232409-32232528	0.416666666666667	NA	NA	NLRC4	TRUE
chr2:32837355-32837474	0.433333333333333	NA	NA	LINC00486	TRUE
chr2:33474895-33475014	0.375	NA	NA	RASGRP3	TRUE
chr2:34080328-34080447	0.391666666666667	NA	NA	LINC01317	TRUE
chr2:34850876-34850995	0.341666666666667	NA	NA	.	TRUE
chr2:35605776-35605895	0.358333333333333	NA	NA	.	TRUE
chr2:36838816-36838935	0.341666666666667	NA	NA	STRN	TRUE
chr2:37760638-37760757	0.425	NA	NA	.	TRUE
chr2:38446487-38446606	0.466666666666667	NA	NA	LINC01883	TRUE
chr2:39879553-39879672	0.366666666666667	NA	NA	.	TRUE
chr2:40797102-40797221	0.341666666666667	NA	NA	.	TRUE
chr2:41733047-41733166	0.375	NA	NA	.	TRUE
chr2:42497855-42497974	0.333333333333333	NA	NA	MTA3	TRUE
chr2:43220347-43220466	0.425	NA	NA	.	TRUE
chr2:44169846-44169965	0.433333333333333	NA	NA	SLC3A1	TRUE
chr2:45088577-45088696	0.45	NA	NA	.	TRUE
chr2:46017982-46018101	0.425	NA	NA	PRKCE	TRUE
chr2:46297406-46297670	0.584905660377358	NA	NA	EPAS1	TRUE
chr2:46297671-46297936	0.718045112781955	NA	NA	EPAS1	TRUE
chr2:46346872-46347062	0.612565445026178	NA	NA	EPAS1	TRUE
chr2:46356150-46356301	0.486842105263158	NA	NA	EPAS1	TRUE
chr2:46356723-46356842	0.45	NA	NA	EPAS1	TRUE
chr2:46360636-46360755	0.508333333333333	NA	NA	EPAS1	TRUE
chr2:46360884-46361089	0.543689320388349	NA	NA	EPAS1	TRUE
chr2:46369819-46369938	0.5	NA	NA	EPAS1	TRUE
chr2:46375689-46375836	0.587837837837838	NA	NA	EPAS1	TRUE
chr2:46376538-46376752	0.53953488372093	NA	NA	EPAS1	TRUE
chr2:46377893-46378086	0.680412371134021	NA	NA	EPAS1	TRUE
chr2:46378651-46378770	0.483333333333333	NA	NA	EPAS1	TRUE
chr2:46380226-46380345	0.591666666666667	NA	NA	EPAS1	TRUE
chr2:46380350-46380469	0.591666666666667	NA	NA	EPAS1	TRUE
chr2:46380474-46380593	0.625	NA	NA	EPAS1	TRUE
chr2:46380597-46380716	0.591666666666667	NA	NA	EPAS1	TRUE
chr2:46381598-46381717	0.583333333333333	NA	NA	EPAS1	TRUE
chr2:46381971-46382090	0.583333333333333	NA	NA	EPAS1	TRUE
chr2:46382424-46382597	0.609195402298851	NA	NA	EPAS1	TRUE
chr2:46384508-46384871	0.546703296703297	NA	NA	EPAS1	TRUE
chr2:46384872-46385236	0.353424657534247	NA	NA	EPAS1	TRUE
chr2:46385237-46385601	0.389041095890411	NA	NA	EPAS1	TRUE
chr2:46385602-46385966	0.498630136986301	NA	NA	EPAS1	TRUE
chr2:46385967-46386331	0.523287671232877	NA	NA	EPAS1	TRUE
chr2:46386332-46386696	0.364383561643836	NA	NA	EPAS1	TRUE
chr2:47680278-47680397	0.333333333333333	NA	NA	.	TRUE
chr2:48560721-48560840	0.641666666666667	NA	NA	STON1-GTF2A1L	TRUE
chr2:49369323-49369442	0.325	NA	NA	.	TRUE
chr2:50004093-50004212	0.391666666666667	NA	NA	NRXN1	TRUE
chr2:50616474-50616593	0.266666666666667	NA	NA	NRXN1	TRUE
chr2:51225882-51226001	0.408333333333333	NA	NA	NRXN1-DT	TRUE
chr2:52097061-52097180	0.325	NA	NA	NRXN1-DT	TRUE
chr2:53032454-53032573	0.325	NA	NA	.	TRUE
chr2:53662671-53662790	0.308333333333333	NA	NA	.	TRUE
chr2:54572025-54572144	0.483333333333333	NA	NA	SPTBN1	TRUE
chr2:55216397-55216516	0.35	NA	NA	CLHC1	TRUE
chr2:56127770-56127889	0.425	NA	NA	CCDC85A	TRUE
chr2:57045599-57045718	0.441666666666667	NA	NA	.	TRUE
chr2:57904910-57905029	0.283333333333333	NA	NA	.	TRUE
chr2:58583490-58583609	0.333333333333333	NA	NA	.	TRUE
chr2:59518343-59518462	0.483333333333333	NA	NA	.	TRUE
chr2:60434810-60434929	0.4	NA	NA	MIR4432HG	TRUE
chr2:61118939-61119058	0.391666666666667	NA	NA	C2orf74	TRUE
chr2:61734457-61734576	0.291666666666667	NA	NA	.	TRUE
chr2:63398707-63398826	0.35	NA	NA	WDPCP	TRUE
chr2:64104622-64104741	0.333333333333333	NA	NA	PELI1	TRUE
chr2:65108840-65108959	0.291666666666667	NA	NA	RAB1A	TRUE
chr2:66228675-66228794	0.383333333333333	NA	NA	.	TRUE
chr2:67144733-67144852	0.383333333333333	NA	NA	LINC01829	TRUE
chr2:67781516-67781635	0.316666666666667	NA	NA	.	TRUE
chr2:68691491-68691610	0.316666666666667	NA	NA	ARHGAP25	TRUE
chr2:69294505-69294624	0.416666666666667	NA	NA	.	TRUE
chr2:70200266-70200385	0.333333333333333	NA	NA	C2orf42	TRUE
chr2:70975319-70975438	0.483333333333333	NA	NA	TEX261	TRUE
chr2:71778154-71778273	0.566666666666667	NA	NA	.	TRUE
chr2:73220588-73220707	0.508333333333333	NA	NA	SMYD5	TRUE
chr2:74095058-74095177	0.583333333333333	NA	NA	TET3	TRUE
chr2:74814131-74814250	0.416666666666667	NA	NA	.	TRUE
chr2:76276725-76276844	0.4	NA	NA	.	TRUE
chr2:76994904-76995023	0.358333333333333	NA	NA	LRRTM4	TRUE
chr2:79423533-79423652	0.316666666666667	NA	NA	CTNNA2	TRUE
chr2:80296994-80297113	0.483333333333333	NA	NA	CTNNA2	TRUE
chr2:81411739-81411858	0.3	NA	NA	.	TRUE
chr2:83756152-83756271	0.375	NA	NA	.	TRUE
chr2:85535579-85535698	0.383333333333333	NA	NA	.	TRUE
chr2:86138617-86138736	0.358333333333333	NA	NA	PTCD3	TRUE
chr2:87131947-87132066	0.383333333333333	NA	NA	.	TRUE
chr2:87662227-87662346	0.391666666666667	NA	NA	.	TRUE
chr2:88502178-88502297	0.516666666666667	NA	NA	.	TRUE
chr2:89955562-89955681	0.391666666666667	NA	NA	.	TRUE
chr2:91892276-91892395	0.283333333333333	NA	NA	.	TRUE
chr2:95196929-95197048	0.391666666666667	NA	NA	.	TRUE
chr2:95856285-95856404	0.35	NA	NA	ANKRD36C	TRUE
chr2:98368132-98368251	0.483333333333333	NA	NA	CNGA3	TRUE
chr2:99337754-99337873	0.733333333333333	NA	NA	.	TRUE
chr2:100147483-100147602	0.541666666666667	NA	NA	AFF3	TRUE
chr2:101049308-101049427	0.391666666666667	NA	NA	TBC1D8	TRUE
chr2:101984500-101984619	0.458333333333333	NA	NA	LINC01127	TRUE
chr2:102593703-102593822	0.4	NA	NA	.	TRUE
chr2:103963549-103963668	0.341666666666667	NA	NA	LINC01965	TRUE
chr2:105049478-105049597	0.35	NA	NA	MRPS9	TRUE
chr2:105966148-105966267	0.516666666666667	NA	NA	.	TRUE
chr2:106582878-106582997	0.4	NA	NA	.	TRUE
chr2:107798488-107798607	0.441666666666667	NA	NA	GACAT1	TRUE
chr2:109031526-109031645	0.741666666666667	NA	NA	.	TRUE
chr2:109499153-109499272	0.658333333333333	NA	NA	SH3RF3	TRUE
chr2:110273002-110273121	0.475	NA	NA	.	TRUE
chr2:111031158-111031277	0.441666666666667	NA	NA	MIR4435-2HG	TRUE
chr2:111644174-111644293	0.4	NA	NA	MIR4435-2HG	TRUE
chr2:112551837-112551956	0.391666666666667	NA	NA	POLR1B	TRUE
chr2:113176815-113176934	0.575	NA	NA	PSD4	TRUE
chr2:114039682-114039801	0.508333333333333	NA	NA	.	TRUE
chr2:114709897-114710016	0.383333333333333	NA	NA	DPP10	TRUE
chr2:115620897-115621016	0.333333333333333	NA	NA	DPP10	TRUE
chr2:116245781-116245900	0.316666666666667	NA	NA	.	TRUE
chr2:117092484-117092603	0.425	NA	NA	.	TRUE
chr2:117772370-117772489	0.358333333333333	NA	NA	.	TRUE
chr2:118942461-118942580	0.35	NA	NA	MARCO	TRUE
chr2:120218196-120218315	0.55	NA	NA	TMEM185B	TRUE
chr2:120821906-120822025	0.591666666666667	NA	NA	GLI2	TRUE
chr2:121816382-121816501	0.483333333333333	NA	NA	.	TRUE
chr2:122638370-122638489	0.5	NA	NA	.	TRUE
chr2:123298121-123298240	0.358333333333333	NA	NA	.	TRUE
chr2:123907815-123907934	0.416666666666667	NA	NA	.	TRUE
chr2:124509296-124509415	0.325	NA	NA	CNTNAP5	TRUE
chr2:125726341-125726460	0.366666666666667	NA	NA	LINC01889	TRUE
chr2:126365767-126365886	0.416666666666667	NA	NA	.	TRUE
chr2:126981207-126981326	0.491666666666667	NA	NA	.	TRUE
chr2:127637124-127637243	0.608333333333333	NA	NA	MYO7B	TRUE
chr2:128540083-128540202	0.458333333333333	NA	NA	.	TRUE
chr2:129362273-129362392	0.575	NA	NA	.	TRUE
chr2:130317461-130317580	0.566666666666667	NA	NA	.	TRUE
chr2:131536436-131536555	0.658333333333333	NA	NA	.	TRUE
chr2:133090730-133090849	0.425	NA	NA	NCKAP5	TRUE
chr2:134008239-134008358	0.45	NA	NA	.	TRUE
chr2:134919842-134919961	0.341666666666667	NA	NA	CCNT2	TRUE
chr2:135798030-135798149	0.516666666666667	NA	NA	LCT	TRUE
chr2:136494806-136494925	0.458333333333333	NA	NA	.	TRUE
chr2:137673094-137673213	0.45	NA	NA	THSD7B	TRUE
chr2:138279434-138279553	0.35	NA	NA	.	TRUE
chr2:139192961-139193080	0.383333333333333	NA	NA	.	TRUE
chr2:139808669-139808788	0.316666666666667	NA	NA	.	TRUE
chr2:140423188-140423307	0.333333333333333	NA	NA	LRP1B	TRUE
chr2:141036577-141036696	0.45	NA	NA	LRP1B	TRUE
chr2:141956943-141957062	0.325	NA	NA	LRP1B	TRUE
chr2:142884022-142884141	0.325	NA	NA	KYNU	TRUE
chr2:143522890-143523009	0.35	NA	NA	.	TRUE
chr2:144456981-144457100	0.458333333333333	NA	NA	ZEB2	TRUE
chr2:145335465-145335584	0.366666666666667	NA	NA	.	TRUE
chr2:145935929-145936048	0.441666666666667	NA	NA	.	TRUE
chr2:146833943-146834062	0.308333333333333	NA	NA	.	TRUE
chr2:147530237-147530356	0.4	NA	NA	.	TRUE
chr2:148935851-148935970	0.35	NA	NA	KIF5C	TRUE
chr2:150148809-150148928	0.541666666666667	NA	NA	.	TRUE
chr2:150763120-150763239	0.375	NA	NA	.	TRUE
chr2:151609232-151609351	0.375	NA	NA	NEB	TRUE
chr2:152379264-152379383	0.408333333333333	NA	NA	FMNL2	TRUE
chr2:153142647-153142766	0.375	NA	NA	.	TRUE
chr2:155025573-155025692	0.341666666666667	NA	NA	.	TRUE
chr2:155682430-155682549	0.316666666666667	NA	NA	.	TRUE
chr2:156311109-156311228	0.275	NA	NA	.	TRUE
chr2:158046418-158046537	0.45	NA	NA	UPP2	TRUE
chr2:158706335-158706454	0.408333333333333	NA	NA	.	TRUE
chr2:159533692-159533811	0.366666666666667	NA	NA	BAZ2B	TRUE
chr2:160495209-160495328	0.4	NA	NA	.	TRUE
chr2:161226801-161226920	0.341666666666667	NA	NA	PSMD14-DT	TRUE
chr2:161872498-161872617	0.3	NA	NA	SLC4A10	TRUE
chr2:163171219-163171338	0.291666666666667	NA	NA	.	TRUE
chr2:163917084-163917203	0.391666666666667	NA	NA	.	TRUE
chr2:164790763-164790882	0.383333333333333	NA	NA	COBLL1	TRUE
chr2:165410236-165410355	0.275	NA	NA	.	TRUE
chr2:166354083-166354202	0.275	NA	NA	SCN9A	TRUE
chr2:166959722-166959841	0.366666666666667	NA	NA	XIRP2	TRUE
chr2:167692169-167692288	0.425	NA	NA	B3GALT1	TRUE
chr2:168429616-168429735	0.433333333333333	NA	NA	.	TRUE
chr2:169115967-169116086	0.516666666666667	NA	NA	.	TRUE
chr2:169766531-169766650	0.358333333333333	NA	NA	PHOSPHO2-KLHL23	TRUE
chr2:170829990-170830109	0.458333333333333	NA	NA	GAD1	TRUE
chr2:171574006-171574125	0.316666666666667	NA	NA	.	TRUE
chr2:172479687-172479806	0.533333333333333	NA	NA	ITGA6	TRUE
chr2:173840758-173840877	0.433333333333333	NA	NA	.	TRUE
chr2:174784530-174784649	0.566666666666667	NA	NA	CHRNA1	TRUE
chr2:175557218-175557337	0.4	NA	NA	.	TRUE
chr2:176205339-176205458	0.441666666666667	NA	NA	.	TRUE
chr2:177060019-177060138	0.391666666666667	NA	NA	.	TRUE
chr2:177998474-177998593	0.408333333333333	NA	NA	.	TRUE
chr2:178843891-178844010	0.341666666666667	NA	NA	CCDC141	TRUE
chr2:179528799-179528918	0.441666666666667	NA	NA	ZNF385B	TRUE
chr2:180136908-180137027	0.283333333333333	NA	NA	.	TRUE
chr2:180751090-180751209	0.408333333333333	NA	NA	SCHLAP1	TRUE
chr2:181371579-181371698	0.366666666666667	NA	NA	LINC01934	TRUE
chr2:181988420-181988539	0.308333333333333	NA	NA	PPP1R1C	TRUE
chr2:182597548-182597667	0.383333333333333	NA	NA	.	TRUE
chr2:183513319-183513438	0.375	NA	NA	.	TRUE
chr2:184131161-184131280	0.375	NA	NA	.	TRUE
chr2:185346281-185346400	0.433333333333333	NA	NA	.	TRUE
chr2:186488764-186488883	0.441666666666667	NA	NA	.	TRUE
chr2:187599168-187599287	0.491666666666667	NA	NA	.	TRUE
chr2:188416843-188416962	0.275	NA	NA	GULP1	TRUE
chr2:189288250-189288369	0.325	NA	NA	COL5A2	TRUE
chr2:190531403-190531522	0.4	NA	NA	NEMP2	TRUE
chr2:191160200-191160319	0.325	NA	NA	.	TRUE
chr2:192094531-192094650	0.366666666666667	NA	NA	TMEFF2	TRUE
chr2:192699493-192699612	0.341666666666667	NA	NA	.	TRUE
chr2:194486174-194486293	0.325	NA	NA	.	TRUE
chr2:195452496-195452615	0.325	NA	NA	.	TRUE
chr2:196246228-196246347	0.416666666666667	NA	NA	HECW2	TRUE
chr2:197301334-197301453	0.416666666666667	NA	NA	ANKRD44-IT1	TRUE
chr2:197389783-197390054	0.360294117647059	NA	NA	SF3B1	TRUE
chr2:197390055-197390327	0.347985347985348	NA	NA	SF3B1	TRUE
chr2:197390328-197390600	0.333333333333333	NA	NA	SF3B1	TRUE
chr2:197390846-197391168	0.371517027863777	NA	NA	SF3B1	TRUE
chr2:197391169-197391491	0.411764705882353	NA	NA	SF3B1	TRUE
chr2:197391492-197391814	0.374613003095975	NA	NA	SF3B1	TRUE
chr2:197391815-197392137	0.294117647058824	NA	NA	SF3B1	TRUE
chr2:197392138-197392460	0.352941176470588	NA	NA	SF3B1	TRUE
chr2:197392971-197393187	0.447004608294931	NA	NA	SF3B1	TRUE
chr2:197396055-197396327	0.380952380952381	NA	NA	SF3B1	TRUE
chr2:197397984-197398115	0.424242424242424	NA	NA	SF3B1	TRUE
chr2:197398460-197398579	0.4	NA	NA	SF3B1	TRUE
chr2:197400050-197400169	0.416666666666667	NA	NA	SF3B1	TRUE
chr2:197400251-197400433	0.431693989071038	NA	NA	SF3B1	TRUE
chr2:197400714-197400935	0.378378378378378	NA	NA	SF3B1	TRUE
chr2:197401402-197401521	0.4	NA	NA	SF3B1	TRUE
chr2:197401741-197401887	0.380952380952381	NA	NA	SF3B1	TRUE
