chromosome	start	end	gene	mean_log2	stdev_log2	n_samples	is_noisy
chr1	27726967	27884580	Antitarget	-0.025026	0.194193	25	False
chr1	27885080	27885199	chr1_28211591_28211710	0.035878	0.101582	25	False
chr1	27885699	28039792	Antitarget	-0.007659	0.156155	25	False
chr1	28039792	28193885	Antitarget	-0.016542	0.179141	25	False
chr1	28193885	28347978	Antitarget	0.008446	0.166728	25	False
chr1	28347978	28502071	Antitarget	-0.013169	0.114607	25	False
chr1	28502071	28656164	Antitarget	-0.011688	0.156262	25	False
chr1	28656164	28810257	Antitarget	0.001512	0.154177	25	False
chr1	28810257	28964350	Antitarget	-0.044147	0.189726	25	False
chr1	28964350	29118443	Antitarget	-0.000846	0.175213	25	False
chr1	29118943	29119062	chr1_29445455_29445574	0.023573	0.079661	25	False
chr1	29119562	29257786	Antitarget	0.003556	0.202743	25	False
chr1	29257786	29396010	Antitarget	-0.013376	0.283634	25	False
chr1	29396010	29534235	Antitarget	-0.071745	0.388684	25	True
chr1	29534235	29672459	Antitarget	-0.082165	0.380025	25	True
chr1	29672459	29810684	Antitarget	-0.014527	0.272213	25	False
chr1	29811184	29811303	chr1_30284031_30284150	0.009136	0.064819	25	False
chr1	29811803	29952467	Antitarget	-0.044894	0.271438	25	False
chr1	29952467	30093131	Antitarget	-0.036094	0.392907	25	True
chr1	30093131	30233795	Antitarget	0.023161	0.423074	25	True
chr1	30233795	30374459	Antitarget	-0.091764	0.428259	25	True
chr1	30374459	30515124	Antitarget	-0.041148	0.317943	25	True
chr1	30515624	30515743	chr1_30988471_30988590	0.050995	0.100362	25	False
chr1	30516243	30660156	Antitarget	-0.044054	0.382203	25	True
chr1	30660156	30804069	Antitarget	-0.018558	0.187757	25	False
chr1	30804069	30947982	Antitarget	0.008825	0.213379	25	False
chr1	30947982	31091895	Antitarget	0.015660	0.229865	25	False
chr1	31091895	31235808	Antitarget	-0.006118	0.154846	25	False
chr1	31236308	31236427	chr1_31709155_31709274	0.019655	0.061863	25	False
chr1	31236927	31389730	Antitarget	-0.011782	0.175512	25	False
chr1	31389730	31542533	Antitarget	0.002902	0.174340	25	False
chr1	31542533	31695336	Antitarget	-0.014255	0.295226	25	False
chr1	31695336	31848140	Antitarget	0.007086	0.170695	25	False
chr1	31848640	31848759	chr1_32314241_32314360	0.062302	0.115639	25	False
chr1	31849259	31996583	Antitarget	-0.007980	0.151916	25	False
chr1	31996583	32143908	Antitarget	-0.021159	0.171582	25	False
chr1	32143908	32291233	Antitarget	-0.009118	0.196308	25	False
chr1	32291233	32438557	Antitarget	-0.036768	0.193381	25	False
chr1	32438557	32585882	Antitarget	-0.009836	0.096140	25	False
chr1	32585882	32733207	Antitarget	-0.010570	0.128607	25	False
chr1	32733707	32733826	chr1_33199308_33199427	0.037740	0.120106	25	False
chr1	32734326	32893458	Antitarget	0.016495	0.190281	25	False
chr1	32893458	33052590	Antitarget	-0.008219	0.174502	25	False
chr1	33052590	33211722	Antitarget	-0.018417	0.164062	25	False
chr1	33211722	33370854	Antitarget	-0.017323	0.260962	25	False
chr1	33370854	33529986	Antitarget	-0.002323	0.194813	25	False
chr1	33529986	33689118	Antitarget	-0.001286	0.194827	25	False
chr1	33689118	33848251	Antitarget	-0.064294	0.328481	25	True
chr1	33848751	33848870	chr1_34314352_34314471	0.043980	0.053317	25	False
chr1	33849370	34017726	Antitarget	-0.041292	0.341218	25	True
chr1	34017726	34186082	Antitarget	0.004482	0.244424	25	False
chr1	34186082	34354438	Antitarget	-0.044313	0.337879	25	True
chr1	34354438	34522794	Antitarget	-0.024943	0.269515	25	False
chr1	34523294	34523413	chr1_34988895_34989014	0.027035	0.084511	25	False
chr1	34523913	34671755	Antitarget	-0.057440	0.302509	25	True
chr1	34671755	34819597	Antitarget	-0.011660	0.269134	25	False
chr1	34819597	34967439	Antitarget	0.004659	0.185865	25	False
chr1	34967439	35115281	Antitarget	0.000838	0.169889	25	False
chr1	35115281	35263123	Antitarget	-0.003752	0.174353	25	False
chr1	35263123	35410966	Antitarget	-0.008472	0.204325	25	False
chr1	35410966	35558808	Antitarget	-0.017737	0.208908	25	False
chr1	35558808	35706650	Antitarget	0.006309	0.223008	25	False
chr1	35706650	35854492	Antitarget	-0.005874	0.208301	25	False
chr1	35854492	36002334	Antitarget	0.029210	0.179008	25	False
chr1	36002334	36150177	Antitarget	0.008976	0.207894	25	False
chr1	36150677	36150796	chr1_36616278_36616397	0.040073	0.223729	25	False
chr1	36151296	36308566	Antitarget	0.006830	0.200553	25	False
chr1	36308566	36465837	Antitarget	-0.010316	0.150667	25	False
chr1	36466337	36466637	Target=30;ProbeIdx=11;CSF3R_Ex_17,Target=30;ProbeIdx=23;CSF3R_Ex_17,Target=30;ProbeIdx=35;CSF3R_Ex_17,Target=30;ProbeIdx=47;CSF3R_Ex_17,Target=30;ProbeIdx=59;CSF3R_Ex_17	-0.153227	0.144055	25	False
chr1	36466637	36466937	Target=30;ProbeIdx=11;CSF3R_Ex_17,Target=30;ProbeIdx=23;CSF3R_Ex_17,Target=30;ProbeIdx=35;CSF3R_Ex_17,Target=30;ProbeIdx=47;CSF3R_Ex_17,Target=30;ProbeIdx=59;CSF3R_Ex_17	-0.083280	0.131033	25	False
chr1	36467170	36467410	Target=6;ProbeIdx=7;CSF3R_Ex_16,Target=6;ProbeIdx=12;CSF3R_Ex_16,Target=6;ProbeIdx=19;CSF3R_Ex_16	-0.003117	0.092222	25	False
chr1	36467548	36467668	Target=32;ProbeIdx=12;CSF3R_Ex_15	-0.241469	0.127370	25	False
chr1	36467792	36468032	Target=33;ProbeIdx=10;CSF3R_Ex_14,Target=33;ProbeIdx=22;CSF3R_Ex_14	0.121134	0.142330	25	False
chr1	36468532	36613234	Antitarget	0.008048	0.246762	25	False
chr1	36613234	36757937	Antitarget	-0.022095	0.333435	25	True
chr1	36757937	36902640	Antitarget	-0.048044	0.424587	25	True
chr1	36902640	37047343	Antitarget	-0.021184	0.329670	25	True
chr1	37047843	37047962	chr1_37513444_37513563	-0.062323	0.337103	25	True
chr1	37048462	37191174	Antitarget	-0.067217	0.429746	25	True
chr1	37191174	37333887	Antitarget	-0.048176	0.389019	25	True
chr1	37333887	37476600	Antitarget	0.010479	0.258766	25	False
chr1	37476600	37619313	Antitarget	-0.018292	0.158624	25	False
chr1	37619313	37762026	Antitarget	-0.041173	0.222596	25	False
chr1	37762526	37762645	chr1_38228198_38228317	0.037262	0.086254	25	False
chr1	37763145	37909477	Antitarget	-0.007474	0.167146	25	False
chr1	37909477	38055809	Antitarget	-0.011172	0.180873	25	False
chr1	38055809	38202141	Antitarget	-0.004450	0.242530	25	False
chr1	38202141	38348473	Antitarget	-0.021973	0.242466	25	False
chr1	38348473	38494806	Antitarget	-0.018333	0.244571	25	False
chr1	38495306	38495425	chr1_38960978_38961097	0.050196	0.079478	25	False
chr1	38495925	38655438	Antitarget	-0.014193	0.227351	25	False
chr1	38655438	38814951	Antitarget	0.006291	0.307186	25	True
chr1	38814951	38974464	Antitarget	-0.037800	0.168550	25	False
chr1	38974464	39133977	Antitarget	0.058265	0.264259	25	False
chr1	39133977	39293490	Antitarget	-0.023075	0.122840	25	False
chr1	39293490	39453003	Antitarget	0.027141	0.255085	25	False
chr1	39453503	39453622	chr1_39919175_39919294	0.055355	0.052058	25	False
chr1	39454122	39609321	Antitarget	0.015420	0.167315	25	False
chr1	39609321	39764520	Antitarget	0.005074	0.249825	25	False
chr1	39764520	39919719	Antitarget	0.022680	0.188673	25	False
chr1	39919719	40074918	Antitarget	-0.005125	0.213524	25	False
chr1	40075418	40075537	chr1_40541090_40541209	0.025086	0.084611	25	False
chr1	40076037	40227901	Antitarget	0.037966	0.245277	25	False
chr1	40227901	40379765	Antitarget	-0.021697	0.220437	25	False
chr1	40379765	40531629	Antitarget	-0.007479	0.199300	25	False
chr1	40531629	40683493	Antitarget	-0.017890	0.142051	25	False
chr1	40683493	40835357	Antitarget	-0.012920	0.206643	25	False
chr1	40835357	40987222	Antitarget	-0.003201	0.169011	25	False
chr1	40987722	40987841	chr1_41453394_41453513	-0.016909	0.056945	25	False
chr1	40988341	41134442	Antitarget	0.002704	0.241019	25	False
chr1	41134442	41280543	Antitarget	-0.013931	0.216237	25	False
chr1	41280543	41426645	Antitarget	-0.029291	0.277145	25	False
chr1	41426645	41572746	Antitarget	-0.045396	0.313625	25	True
chr1	41572746	41718847	Antitarget	-0.018727	0.336266	25	True
chr1	41718847	41864949	Antitarget	-0.048720	0.241867	25	False
chr1	41865449	41865568	chr1_42331120_42331239	0.018624	0.076817	25	False
chr1	41866068	42005651	Antitarget	-0.066457	0.394746	25	True
chr1	42005651	42145235	Antitarget	-0.057151	0.362421	25	True
chr1	42145235	42284818	Antitarget	0.007055	0.262259	25	False
chr1	42284818	42424402	Antitarget	-0.030548	0.258414	25	False
chr1	42424402	42563985	Antitarget	0.000124	0.237132	25	False
chr1	42563985	42703569	Antitarget	-0.023209	0.228949	25	False
chr1	42703569	42843153	Antitarget	0.005245	0.214960	25	False
chr1	42843653	42843772	chr1_43309324_43309443	0.018390	0.080909	25	False
chr1	42844272	43012411	Antitarget	-0.003368	0.186958	25	False
chr1	43012411	43180550	Antitarget	-0.000276	0.193400	25	False
chr1	43180550	43348690	Antitarget	-0.012690	0.221724	25	False
chr1	43349190	43349430	926535_53648086_MPL_Ex_10_1,926535_53648086_MPL_Ex_10_2,926535_53648086_MPL_Ex_10_3,926535_53648086_MPL_Ex_10_4,926535_53648086_MPL_Ex_10_5	-0.105502	0.202105	25	False
chr1	43352146	43352386	Target=7;ProbeIdx=6;MPL_Ex_11,Target=7;ProbeIdx=11;MPL_Ex_11,Target=7;ProbeIdx=18;MPL_Ex_11	-0.180911	0.166452	25	False
chr1	43352428	43352788	Target=36;ProbeIdx=4;MPL_Ex_12,Target=36;ProbeIdx=16;MPL_Ex_12,Target=36;ProbeIdx=28;MPL_Ex_12	-0.232832	0.142012	25	False
chr1	43353288	43497787	Antitarget	0.010113	0.216001	25	False
chr1	43497787	43642286	Antitarget	0.013785	0.212515	25	False
chr1	43642286	43786785	Antitarget	0.019702	0.186058	25	False
chr1	43787285	43787404	chr1_44252956_44253075	0.040381	0.086156	25	False
chr1	43787904	43938277	Antitarget	0.002289	0.185419	25	False
chr1	43938277	44088650	Antitarget	-0.027837	0.253942	25	False
chr1	44088650	44239023	Antitarget	-0.028581	0.168532	25	False
chr1	44239023	44389396	Antitarget	-0.034403	0.266210	25	False
chr1	44389396	44539769	Antitarget	0.007091	0.221945	25	False
chr1	44540269	44540388	chr1_45005941_45006060	0.029540	0.062935	25	False
chr1	44540888	44702022	Antitarget	-0.000259	0.156345	25	False
chr1	44702022	44863157	Antitarget	-0.009662	0.164287	25	False
chr1	44863157	45024292	Antitarget	-0.016912	0.168013	25	False
chr1	45024292	45185427	Antitarget	0.003227	0.159697	25	False
chr1	45185427	45346562	Antitarget	0.001199	0.185042	25	False
chr1	45346562	45507697	Antitarget	-0.003353	0.155168	25	False
chr1	45508197	45508316	chr1_45973869_45973988	0.020154	0.064935	25	False
chr1	45508816	45672467	Antitarget	-0.014115	0.186100	25	False
chr1	45672467	45836119	Antitarget	-0.000660	0.113013	25	False
chr1	45836119	45999770	Antitarget	0.047410	0.307417	25	True
chr1	45999770	46163422	Antitarget	-0.029800	0.232709	25	False
chr1	46163922	46164041	chr1_46629594_46629713	0.053634	0.107715	25	False
chr1	46164541	46309572	Antitarget	-0.020277	0.169300	25	False
chr1	46309572	46454604	Antitarget	-0.006746	0.157542	25	False
chr1	46454604	46599636	Antitarget	-0.021238	0.278331	25	False
chr1	46599636	46744668	Antitarget	-0.014868	0.253633	25	False
chr1	46744668	46889700	Antitarget	-0.030217	0.230824	25	False
chr1	46889700	47034732	Antitarget	0.006074	0.269843	25	False
chr1	47034732	47179764	Antitarget	-0.001372	0.304345	25	True
chr1	47180264	47180383	chr1_47645936_47646055	-0.007780	0.073144	25	False
chr1	47180883	47348776	Antitarget	-0.019985	0.160084	25	False
chr1	47348776	47516670	Antitarget	-0.016088	0.203952	25	False
chr1	47516670	47684564	Antitarget	-0.040275	0.261838	25	False
chr1	47684564	47852458	Antitarget	-0.029751	0.277475	25	False
chr1	47852958	47853077	chr1_48318630_48318749	0.003337	0.187257	25	False
chr1	47853577	47988991	Antitarget	-0.057655	0.370233	25	True
chr1	47988991	48124405	Antitarget	-0.038646	0.379256	25	True
chr1	48124405	48259819	Antitarget	-0.018070	0.386543	25	True
chr1	48259819	48395233	Antitarget	-0.021610	0.324177	25	True
chr1	48395233	48530648	Antitarget	-0.028658	0.208753	25	False
chr1	48531148	48531267	chr1_48996820_48996939	0.008197	0.059119	25	False
chr1	48531767	48681461	Antitarget	-0.023324	0.291173	25	False
chr1	48681461	48831155	Antitarget	-0.048722	0.309975	25	True
chr1	48831155	48980850	Antitarget	-0.055022	0.362864	25	True
chr1	48980850	49130544	Antitarget	-0.017062	0.200213	25	False
chr1	49130544	49280238	Antitarget	-0.056200	0.248411	25	False
chr1	49280238	49429933	Antitarget	-0.038952	0.260765	25	False
chr1	49429933	49579627	Antitarget	-0.020101	0.306275	25	True
chr1	49579627	49729321	Antitarget	-0.030075	0.341634	25	True
chr1	49729321	49879016	Antitarget	-0.036620	0.262358	25	False
chr1	49879016	50028710	Antitarget	0.008974	0.247131	25	False
chr1	50028710	50178405	Antitarget	-0.006242	0.284170	25	False
chr1	50178905	50179024	chr1_50644577_50644696	0.055735	0.069764	25	False
chr1	50179524	50324925	Antitarget	-0.050103	0.312808	25	True
chr1	50324925	50470326	Antitarget	-0.027278	0.264049	25	False
chr1	50470326	50615727	Antitarget	-0.013600	0.195076	25	False
chr1	50615727	50761128	Antitarget	-0.012195	0.205026	25	False
chr1	50761128	50906530	Antitarget	-0.017189	0.239182	25	False
chr1	50906530	51051931	Antitarget	-0.031852	0.150354	25	False
chr1	51051931	51197332	Antitarget	0.010705	0.172954	25	False
chr1	51197332	51342733	Antitarget	0.013570	0.186092	25	False
chr1	51342733	51488135	Antitarget	-0.003005	0.132713	25	False
chr1	51488135	51633536	Antitarget	0.030636	0.176612	25	False
chr1	51633536	51778937	Antitarget	-0.007338	0.205184	25	False
chr1	51778937	51924338	Antitarget	-0.037906	0.255876	25	False
chr1	51924338	52069740	Antitarget	-0.022820	0.139167	25	False
chr1	52070240	52070359	chr1_52535912_52536031	0.015009	0.065792	25	False
chr1	52070859	52213624	Antitarget	-0.012258	0.127549	25	False
chr1	52213624	52356389	Antitarget	-0.006937	0.173940	25	False
chr1	52356389	52499154	Antitarget	-0.018643	0.243061	25	False
chr1	52499154	52641919	Antitarget	-0.037222	0.222953	25	False
chr1	52641919	52784684	Antitarget	-0.012336	0.164345	25	False
chr1	52785184	52785303	chr1_53250856_53250975	0.012375	0.063116	25	False
chr1	52785803	52936145	Antitarget	-0.004273	0.129438	25	False
chr1	52936145	53086488	Antitarget	0.031210	0.220434	25	False
chr1	53086488	53236830	Antitarget	-0.023314	0.297271	25	False
chr1	53236830	53387173	Antitarget	-0.016778	0.364211	25	True
chr1	53387173	53537516	Antitarget	-0.050498	0.273296	25	False
chr1	53538016	53538135	chr1_54003689_54003808	0.049358	0.098861	25	False
chr1	53538635	53701581	Antitarget	-0.026559	0.237407	25	False
chr1	53701581	53864527	Antitarget	-0.005090	0.231768	25	False
chr1	53864527	54027473	Antitarget	-0.020572	0.206844	25	False
chr1	54027473	54190419	Antitarget	-0.022785	0.291089	25	False
chr1	54190919	54191038	chr1_54656592_54656711	0.012996	0.060473	25	False
chr1	54191538	54336475	Antitarget	0.011761	0.292047	25	False
chr1	54336475	54481412	Antitarget	0.036705	0.246088	25	False
chr1	54481412	54626349	Antitarget	0.014577	0.201116	25	False
chr1	54626349	54771286	Antitarget	-0.015822	0.202632	25	False
chr1	54771286	54916223	Antitarget	0.008390	0.168444	25	False
chr1	54916223	55061160	Antitarget	-0.010234	0.265445	25	False
chr1	55061160	55206098	Antitarget	-0.074963	0.351482	25	True
chr1	55206598	55206717	chr1_55672271_55672390	-0.005947	0.111951	25	False
chr1	55207217	55361845	Antitarget	0.016623	0.226449	25	False
chr1	55361845	55516473	Antitarget	-0.027529	0.246059	25	False
chr1	55516473	55671101	Antitarget	-0.057532	0.365114	25	True
chr1	55671101	55825730	Antitarget	-0.041830	0.336585	25	True
chr1	55826230	55826349	chr1_56291903_56292022	-0.032236	0.079450	25	False
chr1	55826849	55994018	Antitarget	-0.039767	0.268749	25	False
chr1	55994018	56161187	Antitarget	-0.034373	0.158226	25	False
chr1	56161187	56328356	Antitarget	-0.039833	0.286908	25	False
chr1	56328356	56495525	Antitarget	0.001553	0.233585	25	False
chr1	56496025	56496144	chr1_56961697_56961816	0.018922	0.065220	25	False
chr1	56496644	56638401	Antitarget	0.010993	0.258418	25	False
chr1	56638401	56780158	Antitarget	-0.034870	0.269335	25	False
chr1	56780158	56921916	Antitarget	-0.055308	0.344708	25	True
chr1	56921916	57063673	Antitarget	-0.035587	0.319527	25	True
chr1	57063673	57205431	Antitarget	-0.083590	0.343624	25	True
chr1	57205931	57206050	chr1_57671604_57671723	0.042270	0.106117	25	False
chr1	57206550	57362045	Antitarget	-0.022345	0.338664	25	True
chr1	57362045	57517541	Antitarget	-0.017232	0.213374	25	False
chr1	57517541	57673037	Antitarget	-0.040598	0.239373	25	False
chr1	57673037	57828533	Antitarget	-0.020574	0.282726	25	False
chr1	57829033	57829152	chr1_58294705_58294824	0.011170	0.170038	25	False
chr1	57829652	57987230	Antitarget	-0.049214	0.272076	25	False
chr1	57987230	58144808	Antitarget	-0.051489	0.283553	25	False
chr1	58144808	58302386	Antitarget	-0.075443	0.401970	25	True
chr1	58302386	58459965	Antitarget	-0.039143	0.322508	25	True
chr1	58460465	58460584	chr1_58926137_58926256	0.050889	0.045747	25	False
chr1	58461084	58607425	Antitarget	-0.010856	0.359776	25	True
chr1	58607425	58753766	Antitarget	-0.001122	0.217525	25	False
chr1	58753766	58900108	Antitarget	-0.115174	0.334779	25	True
chr1	58900108	59046449	Antitarget	-0.026474	0.267815	25	False
chr1	59046449	59192791	Antitarget	-0.027156	0.278043	25	False
chr1	59192791	59339132	Antitarget	-0.040957	0.357393	25	True
chr1	59339132	59485474	Antitarget	-0.025898	0.387570	25	True
chr1	59485974	59486093	chr1_59951646_59951765	0.005431	0.070938	25	False
chr1	59486593	59627955	Antitarget	-0.012984	0.305632	25	True
chr1	59627955	59769318	Antitarget	-0.058254	0.310954	25	True
chr1	59769318	59910681	Antitarget	-0.032481	0.310870	25	True
chr1	59910681	60052044	Antitarget	-0.030047	0.371132	25	True
chr1	60052044	60193407	Antitarget	-0.043201	0.289298	25	False
chr1	60193407	60334770	Antitarget	-0.024934	0.231333	25	False
chr1	60334770	60476133	Antitarget	-0.015042	0.235576	25	False
chr1	60476633	60476752	chr1_60942305_60942424	-0.018325	0.071480	25	False
chr1	60477252	60625298	Antitarget	0.004264	0.252443	25	False
chr1	60625298	60773344	Antitarget	-0.016478	0.345196	25	True
chr1	60773344	60921390	Antitarget	-0.012059	0.335579	25	True
chr1	60921390	61069436	Antitarget	0.000618	0.196544	25	False
chr1	61069436	61217482	Antitarget	0.001863	0.231944	25	False
chr1	61217482	61365528	Antitarget	-0.045247	0.292804	25	False
chr1	61365528	61513574	Antitarget	-0.035948	0.241181	25	False
chr1	61513574	61661620	Antitarget	0.020046	0.251321	25	False
chr1	61661620	61809667	Antitarget	0.008032	0.169232	25	False
chr1	61810167	61810286	chr1_62275839_62275958	0.024808	0.058869	25	False
chr1	61810786	61957816	Antitarget	-0.008824	0.246040	25	False
chr1	61957816	62104847	Antitarget	0.017822	0.186697	25	False
chr1	62104847	62251878	Antitarget	-0.013020	0.181369	25	False
chr1	62251878	62398909	Antitarget	0.007764	0.229504	25	False
chr1	62398909	62545940	Antitarget	0.005812	0.307294	25	True
chr1	62545940	62692971	Antitarget	0.004826	0.251231	25	False
chr1	62692971	62840002	Antitarget	-0.011149	0.236247	25	False
chr1	62840502	62840621	chr1_63306173_63306292	0.022001	0.065604	25	False
chr1	62841121	63003299	Antitarget	-0.007870	0.293673	25	False
chr1	63003299	63165477	Antitarget	-0.054011	0.333155	25	True
chr1	63165477	63327656	Antitarget	-0.033784	0.215506	25	False
chr1	63327656	63489834	Antitarget	-0.006455	0.156330	25	False
chr1	63489834	63652013	Antitarget	-0.003699	0.209272	25	False
chr1	63652513	63652632	chr1_64118184_64118303	0.025060	0.059880	25	False
chr1	63653132	63809956	Antitarget	-0.000549	0.170452	25	False
chr1	63809956	63966780	Antitarget	-0.033897	0.331079	25	True
chr1	63966780	64123604	Antitarget	-0.062497	0.437829	25	True
chr1	64123604	64280428	Antitarget	-0.019641	0.251720	25	False
chr1	64280428	64437253	Antitarget	0.057710	0.413859	25	True
chr1	64437753	64437872	chr1_64903436_64903555	0.051064	0.151228	25	False
chr1	64438372	64590045	Antitarget	-0.021012	0.226064	25	False
chr1	64590045	64741718	Antitarget	-0.007084	0.289430	25	False
chr1	64741718	64893392	Antitarget	-0.024540	0.284904	25	False
chr1	64893392	65045065	Antitarget	0.009921	0.270330	25	False
chr1	65045065	65196739	Antitarget	-0.002857	0.204331	25	False
chr1	65197239	65197358	chr1_65662922_65663041	0.042364	0.103921	25	False
chr1	65197858	65357104	Antitarget	-0.015187	0.224296	25	False
chr1	65357104	65516350	Antitarget	-0.080968	0.286763	25	False
chr1	65516350	65675597	Antitarget	-0.000859	0.192537	25	False
chr1	65675597	65834843	Antitarget	-0.036254	0.292410	25	False
chr1	65834843	65994089	Antitarget	-0.022613	0.291272	25	False
chr1	65994089	66153336	Antitarget	-0.047131	0.236418	25	False
chr1	66153836	66153955	chr1_66619519_66619638	0.040331	0.079067	25	False
chr1	66154455	66322400	Antitarget	-0.031788	0.239125	25	False
chr1	66322400	66490345	Antitarget	-0.023938	0.335091	25	True
chr1	66490345	66658290	Antitarget	-0.044057	0.387508	25	True
chr1	66658290	66826236	Antitarget	-0.036154	0.257962	25	False
chr1	66826736	66826855	chr1_67292419_67292538	-0.205008	0.086573	25	False
chr1	66827355	66971025	Antitarget	-0.025918	0.283606	25	False
chr1	66971025	67114696	Antitarget	0.113057	0.555756	25	True
chr1	67114696	67258366	Antitarget	0.004335	0.255079	25	False
chr1	67258366	67402037	Antitarget	0.023546	0.240478	25	False
chr1	67402037	67545707	Antitarget	-0.001090	0.229063	25	False
chr1	67545707	67689378	Antitarget	-0.019097	0.283871	25	False
chr1	67689378	67833049	Antitarget	-0.031196	0.381137	25	True
chr1	67833549	67833668	chr1_68299232_68299351	-0.005824	0.580061	25	True
chr1	67834168	67984279	Antitarget	-0.033712	0.269983	25	False
chr1	67984279	68134391	Antitarget	-0.031173	0.459149	25	True
chr1	68134391	68284503	Antitarget	0.018916	0.228056	25	False
chr1	68284503	68434615	Antitarget	0.002660	0.286063	25	False
chr1	68435115	68435234	chr1_68900798_68900917	0.060275	0.111498	25	False
chr1	68435734	68578255	Antitarget	-0.057565	0.259831	25	False
chr1	68578255	68720776	Antitarget	-0.031527	0.226049	25	False
chr1	68720776	68863297	Antitarget	-0.021307	0.271780	25	False
chr1	68863297	69005818	Antitarget	-0.046265	0.294822	25	False
chr1	69005818	69148340	Antitarget	-0.042729	0.317883	25	True
chr1	69148840	69148959	chr1_69614523_69614642	0.002359	0.066272	25	False
chr1	69149459	69289578	Antitarget	-0.006680	0.241654	25	False
chr1	69289578	69429697	Antitarget	-0.037736	0.343583	25	True
chr1	69429697	69569816	Antitarget	-0.040922	0.294835	25	False
chr1	69569816	69709935	Antitarget	-0.003653	0.331149	25	True
chr1	69709935	69850054	Antitarget	-0.056231	0.416357	25	True
chr1	69850054	69990173	Antitarget	0.011680	0.224596	25	False
chr1	69990173	70130293	Antitarget	-0.017596	0.326722	25	True
chr1	70130793	70130912	chr1_70596476_70596595	0.043560	0.076699	25	False
chr1	70131412	70296125	Antitarget	-0.024795	0.236915	25	False
chr1	70296125	70460838	Antitarget	0.032728	0.225757	25	False
